"src_ip","dst_ip",start,finish,"total_duration","total_bytes","total_packets","src_ports","dst_ports",pps,bps,bpp,"num_protocols","total_http_errors","total_failures","flag_syn","flag_ack"
"23.4.43.27","192.168.10.15","2017-07-07 18:14:40.379","2017-07-07 19:42:54.022","5293.643613",81181,244,1,29,"0.04609301605","15.33556203","332.7090163934426",2,0,0,29,244
"23.4.43.27","192.168.10.25","2017-07-07 19:21:43.395","2017-07-07 19:21:43.512","0.117031",1945,6,1,1,"51.2684","16619.5","324.1666666666667",2,0,0,1,6
"23.4.59.27","192.168.10.12","2017-07-07 18:25:26.711","2017-07-07 18:25:45.400","18.689437",1770,8,1,2,"0.42804927","94.705902","221.25",2,0,0,2,8
"23.4.59.27","192.168.10.14","2017-07-07 18:31:10.460","2017-07-07 18:31:54.409","43.949019",18071,82,1,14,"1.8657982","411.18096","220.3780487804878",2,0,0,14,79
"23.4.59.27","192.168.10.16","2017-07-07 18:31:40.469","2017-07-07 18:32:21.474","41.005190",21014,40,1,6,"0.97548628","512.47172","525.35",2,0,0,6,40
"23.4.59.27","192.168.10.5","2017-07-07 18:30:16.573","2017-07-07 18:31:01.222","44.649264",12491,36,1,9,"0.80628429","279.75825","346.97222222222223",2,0,0,9,36
"23.45.196.15","192.168.10.15","2017-07-07 18:56:43.934","2017-07-07 18:58:39.979","116.044687",16139,39,1,3,"0.336077428","139.075734","413.8205128205128",2,0,0,3,39
"23.45.196.15","192.168.10.17","2017-07-07 17:00:00.459","2017-07-07 17:01:14.277","73.818070",93,28,1,3,"0.37931092","1.2598541","3.3214285714285716",2,0,0,0,28
"23.45.196.45","192.168.10.14","2017-07-07 17:56:35.509","2017-07-07 17:56:52.976","17.467237",9736,32,1,4,"1.8320012","557.38638","304.25",2,0,0,4,32
"23.45.197.105","192.168.10.14","2017-07-07 17:30:44.170","2017-07-07 17:31:44.294","60.124110",4586,6,1,1,"0.099793577","76.275557","764.3333333333334",2,0,0,1,6
"23.45.197.183","192.168.10.14","2017-07-07 19:58:56.416","2017-07-07 20:00:55.447","119.030778",49186,97,1,5,"0.814915281","413.220856","507.07216494845363",2,0,0,5,97
"23.45.197.183","192.168.10.19","2017-07-07 17:57:12.553","2017-07-07 17:59:08.268","115.715719",7072,22,1,1,"0.190121102","61.1152924","321.45454545454544",2,0,0,1,22
"23.46.187.179","192.168.10.17","2017-07-07 18:22:15.666","2017-07-07 18:24:16.904","121.237710",778903,509,1,6,"4.19836369","6424.59347","1530.261296660118",2,0,0,6,509
"23.46.61.150","192.168.10.5","2017-07-07 18:41:25.820","2017-07-07 18:41:47.091","21.270174",12871,26,1,3,"1.2223689","605.11964","495.03846153846155",2,0,0,3,26
"23.48.156.165","192.168.10.14","2017-07-07 17:28:14.393","2017-07-07 17:28:44.755","30.362708",170916,118,1,9,"3.8863464","5629.1422","1448.4406779661017",2,0,0,9,118
"23.48.156.63","192.168.10.14","2017-07-07 17:54:51.768","2017-07-07 18:04:34.282","582.513907",10834,75,1,10,"0.128752291","18.5986976","144.45333333333335",2,0,0,10,75
"23.48.156.81","192.168.10.19","2017-07-07 17:33:57.775","2017-07-07 17:43:40.298","582.522537",10583,50,1,3,"0.0858335890","18.1675374","211.66",2,0,0,3,50
"23.48.156.81","192.168.10.8","2017-07-07 17:41:26.653","2017-07-07 17:43:26.273","119.619881",32160,144,1,7,"1.20381327","268.851630","223.33333333333334",2,0,0,7,144
"23.48.157.216","192.168.10.16","2017-07-07 18:04:38.615","2017-07-07 18:06:39.927","121.312607",78026,138,1,6,"1.13755696","643.181297","565.4057971014493",2,0,0,6,138
"23.48.157.249","192.168.10.15","2017-07-07 18:08:06.022","2017-07-07 19:39:06.327","5460.304617",9170,13,1,2,"0.002380819553","1.679393485","705.3846153846154",2,0,0,2,13
"23.48.159.137","192.168.10.5","2017-07-07 18:30:17.286","2017-07-07 18:32:17.173","119.886443",5968,23,1,1,"0.191848214","49.7804410","259.4782608695652",2,0,0,1,23
"23.49.139.27","192.168.10.14","2017-07-07 17:46:18.720","2017-07-07 17:46:23.994","5.274323",1767,7,1,2,"1.327185","335.0193","252.42857142857142",2,0,0,2,7
"23.49.139.27","192.168.10.19","2017-07-07 17:53:13.467","2017-07-07 19:53:25.112","7211.645309",14542,54,1,8,"0.007487889058","2.016460790","269.2962962962963",2,0,0,8,54
"23.49.139.27","192.168.10.5","2017-07-07 18:40:56.109","2017-07-07 19:16:30.587","2134.477561",19694,64,1,9,"0.02998391792","9.226613744","307.71875",2,0,0,9,64
"23.5.251.27","192.168.10.12","2017-07-07 17:42:59.060","2017-07-07 17:43:48.577","49.516649",10614,57,1,10,"1.1511280","214.35215","186.21052631578948",2,0,0,10,57
"23.5.251.27","192.168.10.15","2017-07-07 17:56:17.343","2017-07-07 19:00:42.319","3864.976016",19867,100,1,19,"0.02587338177","5.140264757","198.67",2,0,0,19,100
"23.5.251.27","192.168.10.16","2017-07-07 18:31:49.306","2017-07-07 18:32:18.978","29.672568",1806,9,1,2,"0.30331045","60.864297","200.66666666666666",2,0,0,2,9
"23.5.251.27","192.168.10.17","2017-07-07 17:37:04.461","2017-07-07 17:38:03.234","58.773175",16213,83,1,13,"1.4122089","275.85714","195.33734939759037",2,0,0,13,83
"23.5.251.27","192.168.10.19","2017-07-07 17:45:30.906","2017-07-07 18:35:08.209","2977.303080",3581,17,1,3,"0.005709865453","1.202766364","210.64705882352942",2,0,0,3,17
"23.5.251.27","192.168.10.5","2017-07-07 18:30:32.684","2017-07-07 18:39:17.912","525.228567",52320,127,1,21,"0.241799491","99.6137745","411.9685039370079",2,0,0,21,125
"23.5.251.27","192.168.10.9","2017-07-07 17:45:05.251","2017-07-07 19:33:28.499","6503.248172",39582,155,1,21,"0.02383424343","6.086496925","255.36774193548388",2,0,0,21,154
"23.5.80.170","192.168.10.14","2017-07-07 17:45:44.122","2017-07-07 17:46:44.195","60.072294",1686,4,1,1,"0.066586437","28.066183","421.5",2,0,0,1,4
"23.5.83.94","192.168.10.8","2017-07-07 17:20:38.964","2017-07-07 17:22:35.223","116.258705",3853,18,1,1,"0.154827116","33.1416043","214.05555555555554",2,0,0,1,18
"23.5.86.148","192.168.10.8","2017-07-07 17:21:07.703","2017-07-07 17:23:33.350","145.646666",580,24,1,1,"0.164782351","3.98224014","24.166666666666668",2,0,0,1,24
"23.50.125.191","192.168.10.5","2017-07-07 19:23:28.456","2017-07-07 19:25:23.568","115.111291",3805,19,1,2,"0.165057657","33.0549677","200.26315789473685",2,0,0,2,19
"23.50.71.248","192.168.10.5","2017-07-07 19:27:57.694","2017-07-07 19:29:53.215","115.520445",34513,63,1,3,"0.545358009","298.760968","547.8253968253969",2,0,0,3,63
"23.50.75.27","192.168.10.12","2017-07-07 17:27:32.002","2017-07-07 17:29:29.021","117.018603",19462,99,1,12,"0.846019330","166.315436","196.58585858585857",2,0,0,16,99
"23.50.75.27","192.168.10.14","2017-07-07 17:05:40.136","2017-07-07 18:26:20.761","4840.624634",44751,267,1,25,"0.05515817073","9.244881267","167.6067415730337",2,0,0,26,267
"23.50.75.27","192.168.10.15","2017-07-07 17:02:33.396","2017-07-07 18:16:41.194","4447.797267",43560,176,1,16,"0.03957014887","9.793611845","247.5",2,0,0,16,176
"23.50.75.27","192.168.10.16","2017-07-07 17:00:01.728","2017-07-07 19:47:09.623","10027.895081",44946,179,1,16,"0.017850206704","4.4820971537","251.0949720670391",2,0,0,15,179
"23.50.75.27","192.168.10.17","2017-07-07 17:06:00.654","2017-07-07 18:28:52.158","4971.503526",19699,131,1,12,"0.02635017743","3.962382788","150.3740458015267",2,0,0,14,131
"23.50.75.27","192.168.10.19","2017-07-07 17:06:55.473","2017-07-07 17:43:14.748","2179.275863",10666,64,1,7,"0.02936755327","4.894286300","166.65625",2,0,0,7,64
"23.50.75.27","192.168.10.5","2017-07-07 18:11:11.711","2017-07-07 19:47:53.874","5802.163038",22438,190,1,17,"0.03274640832","3.867178473","118.09473684210526",2,0,0,19,190
"23.50.75.27","192.168.10.8","2017-07-07 17:07:01.684","2017-07-07 18:14:27.304","4045.619940",19095,100,1,13,"0.02471809055","4.719919390","190.95",2,0,0,14,100
"23.50.75.27","192.168.10.9","2017-07-07 17:08:25.063","2017-07-07 18:14:07.305","3942.242782",34389,109,1,8,"0.02764923573","8.723207042","315.4954128440367",2,0,0,8,109
"23.52.155.27","192.168.10.12","2017-07-07 17:19:49.454","2017-07-07 18:27:20.437","4050.982376",46780,183,1,14,"0.04517422763","11.54781622","255.62841530054644",2,0,0,15,183
"23.52.155.27","192.168.10.14","2017-07-07 18:07:33.441","2017-07-07 20:01:00.486","6807.044982",53358,339,1,30,"0.04980134565","7.838643661","157.39823008849558",2,0,0,30,339
"23.52.155.27","192.168.10.15","2017-07-07 17:16:03.396","2017-07-07 18:58:55.959","6172.563209",167861,952,1,81,"0.1542309034","27.19469924","176.32457983193277",2,0,0,81,952
"23.52.155.27","192.168.10.16","2017-07-07 17:18:46.743","2017-07-07 18:32:59.241","4452.498794",237093,1116,1,87,"0.2506457726","53.24942487","212.44892473118279",2,0,0,93,1116
"23.52.155.27","192.168.10.17","2017-07-07 18:07:27.896","2017-07-07 18:26:56.973","1169.076971",7656,51,1,6,"0.04362415928","6.548756147","150.11764705882354",2,0,0,6,51
"23.52.155.27","192.168.10.5","2017-07-07 17:15:51.360","2017-07-07 18:41:38.392","5147.031742",19847,107,1,15,"0.02078868081","3.856008860","185.48598130841123",2,0,0,15,107
"23.52.155.27","192.168.10.8","2017-07-07 17:30:48.350","2017-07-07 19:59:55.232","8946.882019",112066,579,1,52,"0.06471528280","12.52570446","193.55094991364422",2,0,0,53,579
"23.52.155.27","192.168.10.9","2017-07-07 17:19:57.842","2017-07-07 19:18:03.775","7085.933479",59483,376,1,33,"0.05306287465","8.394518545","158.1994680851064",2,0,0,33,376
"23.53.112.11","192.168.10.16","2017-07-07 19:13:45.327","2017-07-07 19:13:48.906","3.579131",13035,21,1,2,"5.867346","3641.945","620.7142857142857",2,0,0,2,21
"23.53.112.112","192.168.10.5","2017-07-07 18:22:00.273","2017-07-07 18:23:56.087","115.814204",25541,30,1,2,"0.259035584","220.534262","851.3666666666667",2,0,0,2,30
"23.53.112.112","192.168.10.9","2017-07-07 19:16:06.995","2017-07-07 19:18:02.840","115.844911",9686,30,1,2,"0.258966922","83.6117867","322.8666666666667",2,0,0,2,30
"23.53.112.171","192.168.10.15","2017-07-07 17:55:43.821","2017-07-07 17:58:41.593","177.772362",18924,45,1,1,"0.253132711","106.450743","420.53333333333336",2,0,0,1,45
"23.53.112.42","192.168.10.14","2017-07-07 17:55:16.753","2017-07-07 18:06:11.799","655.045316",10102,46,1,6,"0.0702241492","15.4218338","219.6086956521739",2,0,0,6,46
"23.53.113.190","192.168.10.14","2017-07-07 18:30:44.174","2017-07-07 19:01:45.429","1861.255067",9170,11,1,2,"0.005909990626","4.926783095","833.6363636363636",2,0,0,2,11
"23.53.113.190","192.168.10.15","2017-07-07 19:08:06.109","2017-07-07 19:09:06.308","60.199679",4582,6,1,1,"0.099668306","76.113363","763.6666666666666",2,0,0,1,6
"23.53.114.179","192.168.10.16","2017-07-07 18:58:48.334","2017-07-07 19:00:45.697","117.363189",191083,252,1,11,"2.14718092","1628.13401","758.265873015873",2,0,0,11,252
"23.53.114.207","192.168.10.14","2017-07-07 19:00:44.187","2017-07-07 19:01:45.430","61.242515",3138,10,1,2,"0.16328526","51.238915","313.8",2,0,0,3,10
"23.53.114.207","192.168.10.15","2017-07-07 18:53:06.065","2017-07-07 18:54:06.239","60.173841",1688,4,1,1,"0.066474068","28.052057",422,2,0,0,1,4
"23.53.114.223","192.168.10.5","2017-07-07 18:41:40.437","2017-07-07 18:41:45.983","5.546220",93170,85,1,8,"15.32575","16798.83","1096.1176470588234",2,0,0,8,85
"23.54.187.27","192.168.10.14","2017-07-07 19:22:58.120","2017-07-07 19:41:18.305","1100.184343",30463,85,1,9,"0.07725977972","27.68899611","358.38823529411764",2,0,0,9,85
"23.54.187.27","192.168.10.15","2017-07-07 19:11:15.675","2017-07-07 19:52:17.501","2461.825980",93583,361,1,50,"0.1466391219","38.01365359","259.2326869806094",2,0,0,56,361
"23.54.187.27","192.168.10.16","2017-07-07 19:25:41.421","2017-07-07 19:46:13.846","1232.424837",22402,96,1,11,"0.07789521692","18.17717343","233.35416666666666",2,0,0,12,96
"23.54.187.27","192.168.10.17","2017-07-07 19:13:07.763","2017-07-07 19:15:11.184","123.420896",21014,50,1,5,"0.405117786","170.262903","420.28",2,0,0,7,50
"23.54.187.27","192.168.10.19","2017-07-07 17:03:04.620","2017-07-07 19:42:52.366","9587.745914",20968,71,1,6,"0.007405285939","2.186958247","295.32394366197184",2,0,0,6,71
"23.54.187.27","192.168.10.5","2017-07-07 18:27:27.744","2017-07-07 19:51:13.839","5026.094457",78968,377,1,52,"0.07500853858","15.71160285","209.46419098143235",2,0,0,57,373
"23.54.187.27","192.168.10.8","2017-07-07 17:25:37.021","2017-07-07 17:27:40.598","123.577082",7474,63,1,6,"0.509803266","60.4804700","118.63492063492063",2,0,0,6,63
"23.54.187.27","192.168.10.9","2017-07-07 17:04:36.076","2017-07-07 19:49:00.312","9864.236065",57475,323,1,35,"0.03274455294","5.826604272","177.94117647058823",2,0,0,38,323
"23.56.3.183","192.168.10.19","2017-07-07 17:18:29.566","2017-07-07 17:20:37.846","128.279767",88875,92,1,2,"0.717182469","692.821651","966.0326086956521",2,0,0,2,92
"23.56.3.183","192.168.10.9","2017-07-07 17:08:24.882","2017-07-07 17:13:57.188","332.306143",177269,178,1,4,"0.535650646","533.450867","995.8932584269663",2,0,0,4,178
"23.59.228.63","192.168.10.9","2017-07-07 19:16:03.805","2017-07-07 19:19:05.800","181.994541",1087435,520,1,2,"2.85722856","5975.09680","2091.221153846154",2,0,0,2,520
"23.6.101.231","192.168.10.16","2017-07-07 19:13:43.654","2017-07-07 19:13:48.902","5.247608",4995,12,1,2,"2.286756","951.8622","416.25",2,0,0,2,12
"23.60.139.27","192.168.10.12","2017-07-07 17:46:48.689","2017-07-07 18:11:40.693","1492.003754",95167,387,1,32,"0.2593827254","63.78469205","245.9095607235142",3,0,0,35,387
"23.60.139.27","192.168.10.14","2017-07-07 17:46:10.866","2017-07-07 19:36:56.792","6645.926222",120112,532,1,61,"0.08004903790","18.07302639","225.77443609022558",2,0,0,65,530
"23.60.139.27","192.168.10.15","2017-07-07 17:07:11.865","2017-07-07 18:53:26.906","6375.041571",177157,739,1,78,"0.1159208127","27.78915212","239.7253044654939",3,0,0,80,739
"23.60.139.27","192.168.10.16","2017-07-07 17:13:20.266","2017-07-07 19:17:11.197","7430.930191",35269,223,1,29,"0.03000970192","4.746242946","158.15695067264573",3,0,0,31,223
"23.60.139.27","192.168.10.17","2017-07-07 17:08:45.039","2017-07-07 18:01:56.888","3191.849147",56385,221,1,24,"0.06923886118","17.66530854","255.13574660633483",2,0,0,26,221
"23.60.139.27","192.168.10.19","2017-07-07 17:06:56.910","2017-07-07 18:16:20.460","4163.549415",79450,302,1,24,"0.07253426582","19.08227622","263.0794701986755",2,0,0,32,302
"23.60.139.27","192.168.10.5","2017-07-07 17:09:05.770","2017-07-07 19:55:53.481","10007.710166",99467,404,1,51,"0.040368874927","9.9390368376","246.20544554455446",2,0,0,52,404
"23.60.139.27","192.168.10.8","2017-07-07 17:13:43.067","2017-07-07 19:37:17.698","8614.630650",53590,226,1,34,"0.02623443873","6.220812264","237.12389380530973",2,0,0,34,224
"23.60.139.27","192.168.10.9","2017-07-07 17:08:30.477","2017-07-07 18:29:26.145","4855.667713",75110,251,1,49,"0.05169216982","15.46852141","299.2430278884462",2,0,0,55,242
"23.61.187.27","192.168.10.12","2017-07-07 17:08:17.056","2017-07-07 19:01:32.249","6795.192208",116422,525,1,53,"0.07726050771","17.13299586","221.75619047619048",2,0,0,55,525
"23.61.187.27","192.168.10.14","2017-07-07 17:14:40.015","2017-07-07 19:15:39.044","7259.028846",62023,287,1,26,"0.03953696921","8.544255894","216.10801393728224",2,0,0,28,287
"23.61.187.27","192.168.10.15","2017-07-07 17:50:17.479","2017-07-07 20:02:15.467","7917.987805",144838,616,1,52,"0.07779754341","18.29227369","235.12662337662337",2,0,0,53,615
"23.61.187.27","192.168.10.16","2017-07-07 18:33:46.496","2017-07-07 19:33:35.120","3588.624119",110058,334,1,43,"0.09307188185","30.66857836","329.5149700598802",2,0,0,44,334
"23.61.187.27","192.168.10.17","2017-07-07 17:00:01.050","2017-07-07 20:02:19.770","10938.719799",45068,288,1,28,"0.026328492300","4.1200433714","156.48611111111111",2,0,0,30,288
"23.61.187.27","192.168.10.19","2017-07-07 17:14:45.375","2017-07-07 19:57:42.749","9777.373677",79407,421,1,36,"0.04305859773","8.121506104","188.61520190023754",2,0,0,38,421
"23.61.187.27","192.168.10.5","2017-07-07 17:36:08.296","2017-07-07 19:02:52.768","5204.472463",108655,461,1,51,"0.08857766148","20.87723603","235.6941431670282",2,0,0,52,461
"23.61.187.27","192.168.10.8","2017-07-07 17:13:49.626","2017-07-07 19:55:17.193","9687.567001",92263,545,1,54,"0.05625767543","9.523856712","169.28990825688072",2,0,0,61,545
"23.61.187.27","192.168.10.9","2017-07-07 17:00:00.937","2017-07-07 19:55:07.115","10506.178498",66692,355,1,41,"0.033789641026","6.3478837726","187.86478873239437",2,0,0,36,353
"23.61.192.70","192.168.10.5","2017-07-07 18:41:46.263","2017-07-07 18:41:46.463","0.200492",45485,41,1,4,"204.497",226867,"1109.3902439024391",2,0,0,4,41
"23.61.192.70","192.168.10.9","2017-07-07 17:08:30.371","2017-07-07 17:10:26.222","115.850762",7547,28,1,2,"0.241690253","65.1441551","269.5357142857143",2,0,0,2,28
"23.63.226.113","192.168.10.5","2017-07-07 18:22:05.347","2017-07-07 18:24:01.095","115.747761",3425,19,1,2,"0.164150043","29.5902052","180.26315789473685",2,0,0,2,19
"23.63.226.120","192.168.10.5","2017-07-07 18:22:01.352","2017-07-07 18:23:59.070","117.717399",8808,65,1,4,"0.552169863","74.8232639","135.5076923076923",2,0,0,4,65
"23.63.226.123","192.168.10.16","2017-07-07 18:04:43.491","2017-07-07 18:06:38.888","115.397565",2385,47,1,4,"0.407287623","20.6676804","50.744680851063826",2,0,0,4,47
"23.63.226.123","192.168.10.9","2017-07-07 19:16:05.818","2017-07-07 19:18:01.789","115.970866",795,15,1,1,"0.129342830","6.85516999",53,2,0,0,1,15
"23.63.226.129","192.168.10.8","2017-07-07 17:13:48.116","2017-07-07 17:13:53.679","5.563567",0,2,1,1,"0.3594816","0.000000",0,1,0,0,1,2
"23.63.226.137","192.168.10.12","2017-07-07 17:58:28.695","2017-07-07 18:00:24.258","115.563196",1590,35,1,4,"0.302864590","13.7587057","45.42857142857143",2,0,0,4,35
"23.63.226.137","192.168.10.15","2017-07-07 17:29:41.209","2017-07-07 17:31:37.104","115.894434",795,17,1,2,"0.146685215","6.85969095","46.76470588235294",2,0,0,2,17
"23.63.226.137","192.168.10.8","2017-07-07 17:13:53.902","2017-07-07 17:15:49.577","115.674358",795,17,1,2,"0.146964291","6.87274185","46.76470588235294",2,0,0,2,17
"23.63.226.152","192.168.10.16","2017-07-07 18:58:40.853","2017-07-07 19:00:42.651","121.797364",12646,47,1,3,"0.385886841","103.828191","269.06382978723406",2,0,0,3,47
"23.63.226.170","192.168.10.8","2017-07-07 17:15:57.449","2017-07-07 17:16:03.617","6.167672",0,5,1,2,"0.8106787","0.000000",0,1,0,0,2,5
"23.63.226.51","192.168.10.15","2017-07-07 17:44:51.719","2017-07-07 19:01:41.161","4609.442258",2304,68,1,4,"0.01475232711","0.4998435540","33.88235294117647",2,0,0,4,68
"23.63.226.51","192.168.10.16","2017-07-07 17:52:56.505","2017-07-07 17:54:52.506","116.001099",768,16,1,1,"0.137929728","6.62062692",48,2,0,0,1,16
"23.63.226.51","192.168.10.5","2017-07-07 18:41:26.482","2017-07-07 19:17:22.575","2156.092973",1536,29,1,3,"0.01345025487","0.7123997060","52.96551724137931",2,0,0,3,29
"23.63.226.51","192.168.10.8","2017-07-07 17:03:37.861","2017-07-07 18:52:17.396","6519.534920",1536,46,1,3,"0.007055718017","0.2355996277","33.391304347826086",2,0,0,3,46
"23.63.226.51","192.168.10.9","2017-07-07 18:40:23.236","2017-07-07 19:38:48.485","3505.248605",1536,38,1,2,"0.01084088585","0.4382000175","40.421052631578945",2,0,0,2,38
"23.63.226.81","192.168.10.12","2017-07-07 17:23:40.852","2017-07-07 20:02:40.759","9539.906404",1152,22,1,2,"0.002306102290","0.1207559017","52.36363636363637",2,0,0,2,22
"23.63.226.81","192.168.10.14","2017-07-07 18:01:06.440","2017-07-07 18:26:20.776","1514.335114",768,32,1,3,"0.02113138611","0.5071532667",24,2,0,0,3,32
"23.63.226.81","192.168.10.15","2017-07-07 17:20:37.379","2017-07-07 17:21:27.628","50.249422",384,8,1,1,"0.15920581","7.6418790",48,2,0,0,1,8
"23.63.226.81","192.168.10.8","2017-07-07 17:20:28.688","2017-07-07 17:23:04.304","155.616722",768,20,1,1,"0.128520893","4.93520228","38.4",2,0,0,1,20
"23.63.226.81","192.168.10.9","2017-07-07 19:04:29.511","2017-07-07 19:06:25.106","115.594579",384,15,1,1,"0.129763871","3.32195509","25.6",2,0,0,1,15
"23.63.227.139","192.168.10.5","2017-07-07 18:22:01.278","2017-07-07 18:23:57.052","115.773590",248,17,1,2,"0.146838325","2.14211203","14.588235294117647",2,0,0,2,17
"23.63.227.171","192.168.10.14","2017-07-07 19:13:55.652","2017-07-07 19:15:51.143","115.491329",248,17,1,2,"0.147197198","2.14734736","14.588235294117647",2,0,0,2,17
"23.63.227.171","192.168.10.16","2017-07-07 18:58:40.194","2017-07-07 19:00:35.647","115.453308",248,17,1,2,"0.147245673","2.14805452","14.588235294117647",2,0,0,2,17
"23.63.227.171","192.168.10.8","2017-07-07 19:35:20.640","2017-07-07 19:37:16.685","116.044728",248,15,1,1,"0.129260504","2.13710700","16.533333333333335",2,0,0,1,15
"23.63.227.177","192.168.10.14","2017-07-07 17:46:10.076","2017-07-07 18:17:13.129","1863.053124",1536,44,1,2,"0.02361714727","0.8244531411","34.90909090909091",2,0,0,2,44
"23.63.227.177","192.168.10.15","2017-07-07 18:05:33.606","2017-07-07 18:07:29.248","115.641635",384,15,1,1,"0.129711068","3.32060335","25.6",2,0,0,1,15
"23.63.227.184","192.168.10.8","2017-07-07 17:45:42.370","2017-07-07 17:46:07.678","25.307621",1680,7,1,1,"0.27659652","66.383166",240,2,0,0,1,7
"23.65.224.232","192.168.10.16","2017-07-07 19:13:43.069","2017-07-07 19:13:48.844","5.774592",8196,17,1,2,"2.943931","1419.321","482.11764705882354",2,0,0,2,17
"23.65.225.16","192.168.10.8","2017-07-07 17:25:35.955","2017-07-07 17:25:41.144","5.189349",0,8,1,4,"1.541619","0.000000",0,1,0,0,4,8
"23.65.227.248","192.168.10.17","2017-07-07 19:13:11.622","2017-07-07 19:15:14.162","122.539131",8009,37,1,4,"0.301944364","65.3587139","216.45945945945945",2,0,0,4,37
"23.65.231.21","192.168.10.12","2017-07-07 18:21:34.766","2017-07-07 18:24:36.467","181.701150",13916,31,1,2,"0.170609817","76.5872973","448.9032258064516",2,0,0,2,31
"23.65.234.24","192.168.10.15","2017-07-07 17:07:12.237","2017-07-07 17:09:07.659","115.422089",669,15,1,1,"0.129957794","5.79611759","44.6",2,0,0,1,15
"23.65.238.117","192.168.10.8","2017-07-07 18:20:07.484","2017-07-07 18:22:02.951","115.467339",168390,166,1,6,"1.43763597","1458.33446","1014.3975903614457",2,0,0,6,166
"23.66.1.217","192.168.10.15","2017-07-07 19:11:19.985","2017-07-07 19:13:16.426","116.441234",29944,91,1,9,"0.781510096","257.159762","329.05494505494505",2,0,0,9,91
"23.73.214.49","192.168.10.12","2017-07-07 17:58:24.587","2017-07-07 18:00:20.304","115.716868",25460,31,1,1,"0.267895256","220.019781","821.2903225806451",2,0,0,1,31
"23.73.214.49","192.168.10.5","2017-07-07 17:15:51.094","2017-07-07 17:16:41.925","50.831021",30251,31,1,2,"0.60986381","595.12871","975.8387096774194",2,0,0,2,31
"23.76.192.108","192.168.10.14","2017-07-07 17:30:44.144","2017-07-07 17:30:44.483","0.339472",3137,10,1,2,"29.4575","9240.83","313.7",2,0,0,2,10
"23.76.192.108","192.168.10.15","2017-07-07 18:08:06.003","2017-07-07 18:23:06.632","900.628635",4821,15,1,3,"0.0166550334","5.35292774","321.4",2,0,0,3,15
"23.76.192.201","192.168.10.12","2017-07-07 17:58:28.953","2017-07-07 18:00:25.278","116.324756",11442,32,1,2,"0.275091916","98.3625531","357.5625",2,0,0,2,32
"23.76.192.201","192.168.10.16","2017-07-07 18:02:00.849","2017-07-07 18:03:58.212","117.363117",12097,41,1,3,"0.349343142","103.073268","295.0487804878049",2,0,0,3,41
"23.76.192.43","192.168.10.14","2017-07-07 17:55:04.053","2017-07-07 18:06:41.450","697.396619",13396,173,1,24,"0.248065441","19.2085818","77.43352601156069",2,0,0,24,173
"23.76.192.5","192.168.10.17","2017-07-07 17:22:12.265","2017-07-07 17:24:10.371","118.105570",398762,261,2,5,"2.20988731","3376.31832","1527.823754789272",3,0,0,5,261
"23.76.192.66","192.168.10.8","2017-07-07 17:30:43.370","2017-07-07 17:30:48.814","5.444123",0,6,1,3,"1.102106","0.000000",0,1,0,0,3,6
"23.76.193.165","192.168.10.14","2017-07-07 18:00:44.236","2017-07-07 18:01:12.210","27.974123",4586,7,1,1,"0.25023126","163.93722","655.1428571428571",2,0,0,1,7
"23.76.194.31","192.168.10.9","2017-07-07 18:33:38.319","2017-07-07 18:35:38.370","120.050638",113007,102,1,3,"0.849641466","941.327776","1107.9117647058824",2,0,0,3,102
"23.76.195.16","192.168.10.15","2017-07-07 17:29:43.631","2017-07-07 19:01:36.102","5512.470981",30771,120,1,5,"0.02176882208","5.582070201","256.425",2,0,0,5,120
"23.76.195.16","192.168.10.16","2017-07-07 18:02:00.710","2017-07-07 18:03:58.248","117.538341",14368,33,1,2,"0.280759450","122.240963","435.3939393939394",2,0,0,2,33
"23.76.195.16","192.168.10.8","2017-07-07 18:10:23.541","2017-07-07 18:12:22.953","119.411152",16761,60,1,3,"0.502465633","140.363775","279.35",2,0,0,3,60
"23.96.179.163","192.168.10.15","2017-07-07 17:29:40.822","2017-07-07 17:31:43.296","122.474068",6185,14,1,1,"0.114309913","50.5004864","441.7857142857143",2,0,0,1,14
"23.96.179.163","192.168.10.5","2017-07-07 19:32:31.443","2017-07-07 19:34:34.887","123.444542",11445,23,1,2,"0.186318485","92.7136982","497.60869565217394",2,0,0,2,23
"23.97.221.130","192.168.10.15","2017-07-07 19:30:03.940","2017-07-07 19:31:59.518","115.577810",5464,19,1,1,"0.164391417","47.2755107","287.57894736842104",2,0,0,1,19
"23.99.206.151","192.168.10.19","2017-07-07 17:18:42.113","2017-07-07 17:20:37.838","115.724410",6979,21,1,1,"0.181465604","60.3070692","332.3333333333333",2,0,0,1,21
"23.99.206.151","192.168.10.5","2017-07-07 18:08:36.258","2017-07-07 18:10:32.138","115.880333",6983,21,1,1,"0.181221433","60.2604412","332.5238095238095",2,0,0,1,21
"27.221.28.153","192.168.10.25","2017-07-07 18:33:41.644","2017-07-07 18:34:11.690","30.046014",22874,40,1,1,"1.3312914","761.29898","571.85",2,0,0,1,40
"27.96.59.12","192.168.10.17","2017-07-07 18:48:27.371","2017-07-07 18:48:28.109","0.737733",5275,9,1,1,"12.1995","7150.28","586.1111111111111",2,0,0,1,9
"31.13.65.2","192.168.10.8","2017-07-07 17:25:39.247","2017-07-07 17:28:42.628","183.381713",16331,58,1,3,"0.316280174","89.0546813","281.5689655172414",2,0,0,3,55
