"start_time","finish_time","src_ip","dst_ip","total_bytes","total_common_protocols","total_src_ports","total_dst_ports","total_http_errors","total_failures",duration
"2017-07-03 13:25:25.225","2017-07-03 13:27:20.903","54.192.37.207","192.168.10.14",8173,0,1,1,0,0,"115.677819"
"2017-07-03 12:15:14.089","2017-07-03 12:17:09.546","54.192.37.207","192.168.10.16",4157,0,1,1,0,0,"115.456755"
"2017-07-03 13:09:37.325","2017-07-03 13:12:39.980","54.192.37.207","192.168.10.5",6565,0,1,6,0,0,"182.655418"
"2017-07-03 12:59:42.552","2017-07-03 13:01:40.836","54.192.37.21","192.168.10.16",95264,0,1,6,0,0,"118.284072"
"2017-07-03 13:18:36.677","2017-07-03 13:20:32.249","54.192.37.215","192.168.10.16",21514,0,1,1,0,0,"115.571480"
"2017-07-03 12:53:08.551","2017-07-03 12:53:09.329","54.192.37.215","192.168.10.25",9576,0,1,2,0,0,"0.777184"
"2017-07-03 12:55:46.776","2017-07-03 12:55:51.873","54.192.37.217","192.168.10.15",18550,0,1,5,0,0,"5.097607"
"2017-07-03 13:23:34.978","2017-07-03 14:29:29.852","54.192.37.217","192.168.10.25",31489,0,1,3,0,0,"3954.874247"
"2017-07-03 12:46:53.509","2017-07-03 12:53:58.648","54.192.37.217","192.168.10.9",20988,0,1,2,0,0,"425.139195"
"2017-07-03 13:29:46.600","2017-07-03 13:32:46.693","54.192.37.219","192.168.10.5",571,0,1,1,0,0,"180.093090"
"2017-07-03 13:41:06.820","2017-07-03 13:41:11.976","54.192.37.22","192.168.10.14",22260,0,1,6,0,0,"5.156128"
"2017-07-03 13:22:16.534","2017-07-03 13:22:16.597","54.192.37.22","192.168.10.25",342,0,1,1,0,0,"0.062942"
"2017-07-03 13:19:43.232","2017-07-03 13:22:47.245","54.192.37.22","192.168.10.5",883,0,1,1,0,0,"184.013696"
"2017-07-03 13:10:04.716","2017-07-03 13:41:39.822","54.192.37.22","192.168.10.9",41068,0,1,11,0,0,"1895.105306"
"2017-07-03 12:53:06.978","2017-07-03 13:27:38.181","54.192.37.220","192.168.10.25",322261,0,2,2,0,0,"2071.202329"
"2017-07-03 13:09:37.966","2017-07-03 13:12:38.072","54.192.37.220","192.168.10.5",570,0,1,1,0,0,"180.106005"
"2017-07-03 13:21:31.668","2017-07-03 13:23:27.015","54.192.37.220","192.168.10.51",1103,0,1,2,0,0,"115.346447"
"2017-07-03 13:22:45.724","2017-07-03 13:24:41.408","54.192.37.221","192.168.10.12",14608,0,1,2,0,0,"115.683646"
"2017-07-03 13:28:59.848","2017-07-03 13:29:05.539","54.192.37.221","192.168.10.15",22260,0,1,6,0,0,"5.690996"
"2017-07-03 12:51:38.430","2017-07-03 12:53:34.317","54.192.37.225","192.168.10.16",16602,0,1,2,0,0,"115.887177"
"2017-07-03 12:14:51.594","2017-07-03 12:16:49.830","54.192.37.225","192.168.10.9",22941,0,1,2,0,0,"118.235705"
"2017-07-03 13:03:10.076","2017-07-03 13:03:10.302","54.192.37.231","192.168.10.25",7172,0,1,1,0,0,"0.226573"
"2017-07-03 12:31:40.874","2017-07-03 13:00:05.722","54.192.37.234","192.168.10.5",111944,0,1,3,0,0,"1704.848499"
"2017-07-03 13:28:08.836","2017-07-03 13:30:05.785","54.192.37.234","192.168.10.51",46797,0,1,1,0,0,"116.949373"
"2017-07-03 13:03:06.977","2017-07-03 13:03:07.125","54.192.37.237","192.168.10.25",4463,0,1,1,0,0,"0.148373"
"2017-07-03 12:22:27.108","2017-07-03 12:55:01.830","54.192.37.237","192.168.10.51",119790,0,1,3,0,0,"1954.721747"
"2017-07-03 13:24:58.597","2017-07-03 13:25:50.973","54.192.37.241","192.168.10.25",1351035,0,1,5,0,0,"52.376076"
"2017-07-03 12:14:48.985","2017-07-03 12:16:44.758","54.192.37.241","192.168.10.9",21485,0,1,1,0,0,"115.772488"
"2017-07-03 13:30:36.595","2017-07-03 13:32:31.974","54.192.37.244","192.168.10.19",21746,0,1,1,0,0,"115.379002"
"2017-07-03 12:59:41.361","2017-07-03 13:02:45.882","54.192.37.247","192.168.10.16",132439,0,1,1,0,0,"184.521149"
"2017-07-03 12:31:17.652","2017-07-03 13:20:36.250","54.192.37.249","192.168.10.16",46657,0,1,6,0,0,"2958.598244"
"2017-07-03 13:31:36.875","2017-07-03 13:31:37.446","54.192.37.25","192.168.10.51",232850,0,1,2,0,0,"0.571238"
"2017-07-03 13:25:24.344","2017-07-03 13:28:25.070","54.192.37.250","192.168.10.14",46684,0,1,2,0,0,"180.726805"
"2017-07-03 12:51:39.800","2017-07-03 12:54:40.735","54.192.37.250","192.168.10.16",11191,0,1,1,0,0,"180.934531"
"2017-07-03 12:14:53.819","2017-07-03 12:16:51.858","54.192.37.250","192.168.10.9",162017,0,1,4,0,0,"118.038448"
"2017-07-03 13:25:25.364","2017-07-03 13:27:20.901","54.192.37.251","192.168.10.14",8173,0,1,1,0,0,"115.536934"
"2017-07-03 13:20:03.226","2017-07-03 13:22:09.773","54.192.37.251","192.168.10.5",12850,0,1,2,0,0,"126.547272"
"2017-07-03 12:30:21.392","2017-07-03 12:32:16.523","54.192.37.251","192.168.10.8",8065,0,1,2,0,0,"115.131023"
"2017-07-03 13:25:25.215","2017-07-03 13:27:20.902","54.192.37.254","192.168.10.14",14308,0,1,2,0,0,"115.686388"
"2017-07-03 13:28:09.096","2017-07-03 13:30:04.785","54.192.37.254","192.168.10.51",246946,0,1,2,0,0,"115.688915"
"2017-07-03 13:01:08.480","2017-07-03 13:03:04.374","54.192.37.26","192.168.10.12",65261,0,1,3,0,0,"115.893793"
"2017-07-03 12:09:19.989","2017-07-03 12:11:15.902","54.192.37.28","192.168.10.14",71467,0,1,1,0,0,"115.913302"
"2017-07-03 12:49:23.691","2017-07-03 12:52:23.788","54.192.37.28","192.168.10.5",572,0,1,1,0,0,"180.096976"
"2017-07-03 13:25:25.364","2017-07-03 13:27:20.904","54.192.37.29","192.168.10.14",8173,0,1,1,0,0,"115.540282"
"2017-07-03 13:03:03.927","2017-07-03 13:42:22.674","54.192.37.35","192.168.10.25",23269,0,2,3,0,0,"2358.746423"
"2017-07-03 13:31:32.160","2017-07-03 13:33:28.334","54.192.37.35","192.168.10.51",29279,0,1,1,0,0,"116.173920"
"2017-07-03 13:16:23.078","2017-07-03 13:16:28.609","54.192.37.36","192.168.10.14",3710,0,1,1,0,0,"5.530853"
"2017-07-03 12:15:55.998","2017-07-03 13:07:43.052","54.192.37.38","192.168.10.16",91010,0,1,2,0,0,"3107.054491"
"2017-07-03 14:24:56.817","2017-07-03 14:24:57.147","54.192.37.38","192.168.10.25",233299,0,1,1,0,0,"0.329878"
"2017-07-03 14:23:07.654","2017-07-03 14:34:54.174","54.192.37.39","192.168.10.25",233663,0,2,2,0,0,"706.519267"
"2017-07-03 12:11:00.782","2017-07-03 13:31:11.626","54.192.37.39","192.168.10.9",8841,0,1,2,0,0,"4810.843609"
"2017-07-03 12:23:15.613","2017-07-03 13:43:16.031","54.192.37.4","192.168.10.12",68244,0,1,4,0,0,"4800.418272"
"2017-07-03 13:31:37.425","2017-07-03 13:31:42.799","54.192.37.4","192.168.10.51",28635,0,1,5,0,0,"5.374124"
"2017-07-03 12:02:15.891","2017-07-03 12:04:15.359","54.192.37.41","192.168.10.12",19288,0,1,1,0,0,"119.468191"
"2017-07-03 12:45:43.201","2017-07-03 12:47:39.084","54.192.37.41","192.168.10.15",5408,0,1,2,0,0,"115.883119"
"2017-07-03 12:11:42.535","2017-07-03 13:10:14.015","54.192.37.41","192.168.10.16",33532,0,1,7,0,0,"3511.479976"
"2017-07-03 13:22:47.365","2017-07-03 13:24:43.410","54.192.37.5","192.168.10.12",16418,0,1,2,0,0,"116.045023"
"2017-07-03 13:25:27.504","2017-07-03 13:43:08.555","54.192.37.5","192.168.10.14",32830,0,1,4,0,0,"1061.050766"
"2017-07-03 13:08:13.384","2017-07-03 13:10:08.632","54.192.37.5","192.168.10.15",16418,0,1,2,0,0,"115.248165"
"2017-07-03 13:10:24.854","2017-07-03 14:50:23.844","54.192.37.5","192.168.10.25",190823,0,1,11,0,0,"5998.990685"
"2017-07-03 13:31:36.176","2017-07-03 14:48:08.773","54.192.37.5","192.168.10.51",25382,0,1,2,0,0,"4592.597349"
"2017-07-03 13:28:26.121","2017-07-03 13:30:21.743","54.192.37.5","192.168.10.8",27581,0,1,5,0,0,"115.622195"
"2017-07-03 13:23:41.072","2017-07-03 13:25:36.839","54.192.37.5","192.168.10.9",17048,0,1,2,0,0,"115.766601"
"2017-07-03 13:41:37.090","2017-07-03 13:43:29.111","54.192.37.50","192.168.10.51",889,0,1,2,0,0,"112.020876"
"2017-07-03 13:12:04.162","2017-07-03 13:22:16.232","54.192.37.53","192.168.10.25",11618,0,1,3,0,0,"612.070203"
"2017-07-03 13:41:40.758","2017-07-03 13:41:46.348","54.192.37.53","192.168.10.51",0,0,1,1,0,0,"5.590418"
"2017-07-03 13:19:58.315","2017-07-03 13:22:00.739","54.192.37.54","192.168.10.5",13000,0,1,1,0,0,"122.423479"
"2017-07-03 12:14:49.515","2017-07-03 12:16:46.788","54.192.37.6","192.168.10.9",6849282,0,1,9,0,0,"117.272950"
"2017-07-03 12:07:07.796","2017-07-03 14:32:33.930","54.192.37.61","192.168.10.12",85154,0,1,8,0,0,"8726.134304"
"2017-07-03 13:00:29.643","2017-07-03 13:00:34.768","54.192.37.61","192.168.10.15",3710,0,1,1,0,0,"5.124438"
"2017-07-03 13:32:37.719","2017-07-03 13:32:42.971","54.192.37.61","192.168.10.16",3710,0,1,1,0,0,"5.252134"
"2017-07-03 13:13:24.925","2017-07-03 13:47:56.373","54.192.37.61","192.168.10.25",933248,0,1,5,0,0,"2071.447774"
"2017-07-03 13:19:58.529","2017-07-03 13:31:51.744","54.192.37.61","192.168.10.5",250633,0,2,9,0,0,"713.214163"
"2017-07-03 12:22:27.596","2017-07-03 12:22:33.093","54.192.37.61","192.168.10.51",5799,0,1,1,0,0,"5.497629"
"2017-07-03 12:12:15.137","2017-07-03 12:14:10.708","54.192.37.61","192.168.10.9",11272,0,1,1,0,0,"115.570663"
"2017-07-03 14:30:10.596","2017-07-03 14:30:19.333","54.192.37.67","192.168.10.5",6492,0,1,6,0,0,"8.736565"
"2017-07-03 13:22:08.473","2017-07-03 13:23:04.003","54.192.37.7","192.168.10.25",6749,0,2,2,0,0,"55.530356"
"2017-07-03 13:39:08.025","2017-07-03 13:41:04.271","54.192.37.70","192.168.10.14",19693,0,1,1,0,0,"116.246227"
"2017-07-03 13:27:06.872","2017-07-03 13:27:38.182","54.192.37.70","192.168.10.25",32203,0,1,1,0,0,"31.310349"
"2017-07-03 14:30:11.561","2017-07-03 14:30:19.332","54.192.37.70","192.168.10.5",493,0,1,1,0,0,"7.771303"
"2017-07-03 13:25:25.229","2017-07-03 13:27:20.905","54.192.37.75","192.168.10.14",22239,0,1,3,0,0,"115.676753"
"2017-07-03 13:10:17.873","2017-07-03 13:12:19.750","54.192.37.78","192.168.10.5",2193,0,1,1,0,0,"121.876430"
"2017-07-03 12:29:24.176","2017-07-03 12:31:19.867","54.192.37.80","192.168.10.15",11272,0,1,1,0,0,"115.690797"
"2017-07-03 13:42:13.846","2017-07-03 13:42:17.572","54.192.37.80","192.168.10.25",10596,0,2,4,0,0,"3.725743"
"2017-07-03 13:19:46.434","2017-07-03 13:21:50.747","54.192.37.80","192.168.10.5",54165,0,1,1,0,0,"124.312834"
"2017-07-03 12:07:45.611","2017-07-03 12:09:40.714","54.192.37.80","192.168.10.9",4157,0,1,1,0,0,"115.103598"
"2017-07-03 13:28:09.228","2017-07-03 13:30:06.547","54.192.37.81","192.168.10.15",19149,0,1,1,0,0,"117.319358"
"2017-07-03 13:18:40.214","2017-07-03 13:20:38.253","54.192.37.81","192.168.10.16",162019,0,1,4,0,0,"118.038903"
"2017-07-03 12:51:41.300","2017-07-03 12:51:49.215","54.192.37.81","192.168.10.17",4983,0,1,2,0,0,"7.914976"
"2017-07-03 12:57:14.643","2017-07-03 13:00:14.794","54.192.37.81","192.168.10.9",8381,0,1,2,0,0,"180.151004"
"2017-07-03 12:52:12.820","2017-07-03 12:55:57.804","54.192.37.82","192.168.10.8",31452,0,1,1,0,0,"224.984536"
"2017-07-03 12:30:57.919","2017-07-03 12:32:53.935","54.192.37.85","192.168.10.15",12314,0,1,2,0,0,"116.016495"
"2017-07-03 13:41:31.841","2017-07-03 13:43:27.318","54.192.37.85","192.168.10.8",17561,0,1,2,0,0,"115.477060"
"2017-07-03 13:28:10.644","2017-07-03 13:28:16.525","54.192.37.87","192.168.10.15",3710,0,1,1,0,0,"5.881033"
"2017-07-03 14:07:57.735","2017-07-03 14:08:03.410","54.192.37.87","192.168.10.16",22260,0,1,6,0,0,"5.674706"
"2017-07-03 13:13:24.729","2017-07-03 13:14:58.434","54.192.37.87","192.168.10.25",22131,0,1,1,0,0,"93.705343"
"2017-07-03 12:24:58.365","2017-07-03 12:27:59.415","54.192.37.90","192.168.10.16",4856,0,1,1,0,0,"181.050042"
"2017-07-03 14:32:55.351","2017-07-03 14:33:17.838","54.192.37.90","192.168.10.25",3162,0,1,1,0,0,"22.487319"
"2017-07-03 13:24:56.543","2017-07-03 13:25:50.973","54.192.37.97","192.168.10.25",479566,0,1,1,0,0,"54.429424"
"2017-07-03 13:25:22.723","2017-07-03 13:27:18.871","54.192.38.6","192.168.10.14",5573,0,1,1,0,0,"116.148131"
"2017-07-03 13:08:09.103","2017-07-03 13:10:04.627","54.192.38.6","192.168.10.15",16675,0,1,2,0,0,"115.523971"
"2017-07-03 13:03:01.549","2017-07-03 13:24:12.947","54.192.38.6","192.168.10.25",18401,0,1,3,0,0,"1271.398029"
"2017-07-03 12:49:23.135","2017-07-03 14:30:19.329","54.192.38.6","192.168.10.5",14787,0,2,7,0,0,"6056.193865"
"2017-07-03 12:45:40.253","2017-07-03 12:47:35.436","54.192.38.6","192.168.10.9",4465,0,1,2,0,0,"115.183277"
"2017-07-03 12:15:25.489","2017-07-03 12:18:25.719","54.192.39.112","192.168.10.14",12259,0,1,2,0,0,"180.230431"
"2017-07-03 12:51:40.383","2017-07-03 12:54:41.612","54.192.39.112","192.168.10.16",6476,0,1,1,0,0,"181.229034"
"2017-07-03 12:15:13.789","2017-07-03 12:15:45.409","54.192.39.112","192.168.10.25",3650,0,1,1,0,0,"31.620168"
"2017-07-03 12:21:27.506","2017-07-03 12:23:22.777","54.192.39.12","192.168.10.14",11959,0,1,2,0,0,"115.270675"
"2017-07-03 12:51:40.074","2017-07-03 12:54:41.610","54.192.39.16","192.168.10.16",5904,0,1,1,0,0,"181.536468"
"2017-07-03 12:18:01.058","2017-07-03 12:21:02.417","54.192.39.235","192.168.10.12",26734,0,1,2,0,0,"181.359468"
"2017-07-03 13:18:40.093","2017-07-03 13:20:36.251","54.192.39.67","192.168.10.16",7831,0,1,2,0,0,"116.158176"
"2017-07-03 13:10:48.468","2017-07-03 13:12:43.643","54.192.39.67","192.168.10.17",4320,0,1,2,0,0,"115.174715"
"2017-07-03 12:51:48.563","2017-07-03 12:53:43.660","54.192.39.67","192.168.10.8",4496,0,1,2,0,0,"115.097431"
"2017-07-03 12:14:53.763","2017-07-03 12:16:49.831","54.192.39.67","192.168.10.9",8072,0,1,2,0,0,"116.067638"
"2017-07-03 14:20:07.251","2017-07-03 14:20:09.376","54.193.106.88","192.168.10.5",4697,0,1,1,0,0,"2.124452"
"2017-07-03 12:45:57.734","2017-07-03 12:46:59.398","54.193.106.88","192.168.10.9",4754,0,1,1,0,0,"61.664555"
"2017-07-03 12:24:46.846","2017-07-03 12:25:47.582","54.193.23.32","192.168.10.14",9413,0,1,2,0,0,"60.736154"
"2017-07-03 12:49:44.805","2017-07-03 12:50:46.584","54.193.23.32","192.168.10.15",6185,0,1,1,0,0,"61.778305"
"2017-07-03 12:28:44.603","2017-07-03 12:31:15.820","54.193.23.32","192.168.10.5",5132,0,1,1,0,0,"151.216889"
"2017-07-03 14:30:11.617","2017-07-03 14:30:19.388","54.193.25.132","192.168.10.5",4805,0,1,1,0,0,"7.770238"
"2017-07-03 13:49:36.704","2017-07-03 13:50:37.799","54.193.25.132","192.168.10.51",4890,0,1,1,0,0,"61.094665"
"2017-07-03 13:51:35.520","2017-07-03 13:51:45.620","54.193.66.2","192.168.10.25",36868,0,1,21,0,0,"10.100491"
"2017-07-03 13:54:18.816","2017-07-03 13:54:48.995","54.193.77.89","192.168.10.25",37019,0,1,25,0,0,"30.178474"
"2017-07-03 14:27:43.497","2017-07-03 14:28:04.326","54.193.81.142","192.168.10.25",18986,0,1,11,0,0,"20.829213"
"2017-07-03 12:49:46.059","2017-07-03 12:50:06.331","54.196.164.240","192.168.10.15",6027,0,1,1,0,0,"20.272162"
"2017-07-03 13:06:22.749","2017-07-03 13:28:13.416","54.196.164.240","192.168.10.19",17747,0,1,3,0,0,"1310.667127"
"2017-07-03 14:49:20.108","2017-07-03 14:49:26.820","54.196.164.240","192.168.10.5",6039,0,1,1,0,0,"6.711759"
"2017-07-03 14:22:08.732","2017-07-03 14:22:29.592","54.196.164.240","192.168.10.9",12356,0,1,2,0,0,"20.860318"
"2017-07-03 12:15:07.974","2017-07-03 12:15:45.429","54.197.233.165","192.168.10.25",6170,0,1,1,0,0,"37.454383"
"2017-07-03 12:45:37.225","2017-07-03 12:46:39.158","54.197.238.119","192.168.10.16",10374,0,1,2,0,0,"61.933585"
"2017-07-03 12:15:14.891","2017-07-03 12:15:15.483","54.197.246.53","192.168.10.25",6904,0,1,3,0,0,"0.592762"
"2017-07-03 13:49:35.269","2017-07-03 13:49:38.025","54.197.253.149","192.168.10.51",6327,0,1,1,0,0,"2.755907"
"2017-07-03 12:46:24.650","2017-07-03 12:46:53.030","54.197.253.149","192.168.10.9",6972,0,1,8,0,0,"28.380552"
"2017-07-03 14:46:18.661","2017-07-03 14:47:19.481","54.197.254.190","192.168.10.16",5619,0,1,1,0,0,"60.819940"
"2017-07-03 13:46:03.755","2017-07-03 13:47:04.395","54.197.255.253","192.168.10.14",3210,0,1,1,0,0,"60.640432"
"2017-07-03 14:12:35.784","2017-07-03 14:13:41.760","54.197.255.253","192.168.10.5",3210,0,1,1,0,0,"65.976421"
"2017-07-03 13:00:26.714","2017-07-03 13:00:36.862","54.197.40.33","192.168.10.9",741,0,1,2,1,0,"10.148452"
"2017-07-03 13:00:56.247","2017-07-03 13:01:37.901","54.199.135.54","192.168.10.19",1014,0,1,1,0,0,"41.654433"
"2017-07-03 14:03:01.142","2017-07-03 14:03:32.025","54.199.193.123","192.168.10.16",525,0,1,1,0,0,"30.882366"
"2017-07-03 13:09:40.250","2017-07-03 13:10:13.908","54.199.193.123","192.168.10.5",5213,0,1,2,0,0,"33.657215"
"2017-07-03 14:07:08.981","2017-07-03 14:07:40.019","54.199.193.123","192.168.10.8",525,0,1,1,0,0,"31.038100"
"2017-07-03 13:14:42.380","2017-07-03 13:15:14.020","54.199.193.123","192.168.10.9",5232,0,1,1,0,0,"31.640153"
"2017-07-03 12:29:06.814","2017-07-03 12:30:19.013","54.200.125.247","192.168.10.5",6164,0,1,1,0,0,"72.199694"
"2017-07-03 13:19:54.999","2017-07-03 13:20:06.193","54.200.145.55","192.168.10.5",0,0,1,1,0,0,"11.194341"
"2017-07-03 13:25:56.775","2017-07-03 13:26:57.804","54.200.224.81","192.168.10.5",172,0,1,2,0,0,"61.029086"
"2017-07-03 12:50:20.875","2017-07-03 12:50:49.478","54.203.252.122","192.168.10.51",1954591,0,1,6,0,0,"28.602731"
"2017-07-03 12:55:35.527","2017-07-03 12:56:35.995","54.203.253.57","192.168.10.9",802,0,1,2,0,0,"60.468082"
"2017-07-03 12:15:28.420","2017-07-03 12:16:32.061","54.204.15.175","192.168.10.14",12078,0,1,2,0,0,"63.641157"
"2017-07-03 12:07:01.611","2017-07-03 12:07:04.811","54.204.21.169","192.168.10.14",5851,0,1,1,0,0,"3.199307"
"2017-07-03 13:28:06.336","2017-07-03 13:29:06.999","54.204.22.147","192.168.10.9",29917,0,1,6,0,0,"60.663333"
"2017-07-03 12:24:42.915","2017-07-03 12:24:49.646","54.204.26.20","192.168.10.14",12706,0,1,2,0,0,"6.730839"
"2017-07-03 13:50:23.335","2017-07-03 13:51:23.942","54.208.109.68","192.168.10.12",7081,0,1,2,0,0,"60.606995"
"2017-07-03 12:18:16.602","2017-07-03 12:19:32.995","54.208.155.196","192.168.10.16",6067,0,1,1,0,0,"76.393305"
"2017-07-03 14:33:27.719","2017-07-03 14:33:34.712","54.208.155.196","192.168.10.5",5517,0,1,1,0,0,"6.993390"
"2017-07-03 12:22:33.563","2017-07-03 12:23:33.997","54.208.155.196","192.168.10.51",5788,0,1,1,0,0,"60.433427"
"2017-07-03 12:49:18.835","2017-07-03 12:50:19.761","54.208.169.173","192.168.10.14",5367,0,1,1,0,0,"60.926056"
"2017-07-03 14:12:15.869","2017-07-03 14:12:25.071","54.208.228.111","192.168.10.25",9551,0,1,14,0,0,"9.202297"
"2017-07-03 12:53:07.960","2017-07-03 12:54:08.944","54.208.229.139","192.168.10.51",3765,0,1,1,0,0,"60.983536"
"2017-07-03 14:31:03.184","2017-07-03 14:32:03.967","54.208.229.139","192.168.10.8",6850,0,1,2,0,0,"60.783098"
"2017-07-03 12:15:58.540","2017-07-03 12:28:24.794","54.208.26.241","192.168.10.16",60386,0,1,6,0,0,"746.253304"
"2017-07-03 13:56:06.697","2017-07-03 14:48:18.385","54.208.26.241","192.168.10.25",248092,0,1,20,0,0,"3131.687428"
"2017-07-03 12:39:17.987","2017-07-03 14:31:48.998","54.208.26.241","192.168.10.5",106987,0,1,9,0,0,"6751.010291"
"2017-07-03 14:18:27.622","2017-07-03 14:18:27.723","54.208.60.220","192.168.10.12",0,0,1,2,0,0,"0.101439"
"2017-07-03 13:32:28.345","2017-07-03 13:33:49.034","54.208.87.104","192.168.10.16",8384,0,1,2,0,0,"80.689075"
"2017-07-03 13:30:33.907","2017-07-03 13:34:23.779","54.209.102.237","192.168.10.5",30508,0,1,4,0,0,"229.872110"
"2017-07-03 13:08:08.734","2017-07-03 13:09:09.101","54.209.109.64","192.168.10.12",14560,0,1,3,0,0,"60.367349"
"2017-07-03 13:08:17.877","2017-07-03 13:09:20.099","54.209.109.64","192.168.10.15",4789,0,1,1,0,0,"62.222300"
"2017-07-03 13:03:01.962","2017-07-03 13:03:02.074","54.209.109.64","192.168.10.25",361,0,1,2,0,0,"0.112703"
"2017-07-03 13:08:19.466","2017-07-03 13:09:23.308","54.209.138.147","192.168.10.15",5535,0,1,1,0,0,"63.841739"
"2017-07-03 14:05:30.647","2017-07-03 14:06:32.109","54.209.144.16","192.168.10.8",6879,0,1,1,0,0,"61.461335"
"2017-07-03 12:29:27.940","2017-07-03 12:30:31.658","54.209.165.162","192.168.10.5",6815,0,1,3,0,0,"63.718817"
"2017-07-03 12:31:40.019","2017-07-03 12:32:42.813","54.209.187.159","192.168.10.5",4929,0,1,1,0,0,"62.794234"
"2017-07-03 13:41:10.766","2017-07-03 13:42:18.495","54.209.201.101","192.168.10.14",10125,0,1,3,0,0,"67.728626"
"2017-07-03 13:35:03.570","2017-07-03 13:36:04.489","54.209.201.101","192.168.10.19",628,0,1,3,0,0,"60.918420"
"2017-07-03 13:19:54.969","2017-07-03 14:29:19.347","54.209.201.101","192.168.10.5",7378,0,2,4,0,0,"4164.378586"
"2017-07-03 12:28:29.656","2017-07-03 14:47:11.492","54.209.201.101","192.168.10.51",10468,0,1,3,0,0,"8321.836116"
"2017-07-03 14:43:35.324","2017-07-03 14:43:35.883","54.209.21.183","192.168.10.25",4528,0,1,1,0,0,"0.559144"
"2017-07-03 14:33:27.697","2017-07-03 14:33:34.712","54.209.21.183","192.168.10.5",7814,0,1,2,0,0,"7.014566"
"2017-07-03 12:49:42.774","2017-07-03 12:50:48.902","54.209.219.138","192.168.10.15",9433,0,1,1,0,0,"66.128613"
"2017-07-03 14:05:31.299","2017-07-03 14:06:31.898","54.209.219.138","192.168.10.8",1456,0,1,1,0,0,"60.598682"
"2017-07-03 13:41:09.215","2017-07-03 13:47:32.847","54.209.235.232","192.168.10.14",65295,0,2,2,0,0,"383.631880"
"2017-07-03 13:12:06.499","2017-07-03 14:33:08.235","54.209.235.232","192.168.10.25",15845,0,1,9,0,0,"4861.735682"
"2017-07-03 13:20:04.735","2017-07-03 13:21:07.766","54.209.247.112","192.168.10.5",1052,0,1,2,0,0,"63.030831"
"2017-07-03 14:46:08.293","2017-07-03 14:47:09.309","54.209.247.112","192.168.10.51",526,0,1,2,0,0,"61.016285"
"2017-07-03 13:25:28.926","2017-07-03 13:26:29.493","54.209.32.107","192.168.10.14",5670,0,1,1,0,0,"60.566571"
"2017-07-03 14:01:30.107","2017-07-03 14:02:30.493","54.209.32.107","192.168.10.15",1485,0,1,1,0,0,"60.386003"
"2017-07-03 13:41:32.557","2017-07-03 13:42:33.491","54.209.32.107","192.168.10.8",11034,0,1,2,0,0,"60.934020"
"2017-07-03 12:26:26.298","2017-07-03 12:27:27.486","54.209.32.107","192.168.10.9",3602,0,1,2,0,0,"61.187662"
"2017-07-03 13:50:21.573","2017-07-03 13:51:24.627","54.209.53.28","192.168.10.12",6281,0,1,5,0,0,"63.053798"
"2017-07-03 12:21:30.080","2017-07-03 12:28:32.289","54.209.79.201","192.168.10.14",5897,0,1,2,0,0,"422.208986"
"2017-07-03 14:22:06.292","2017-07-03 14:23:07.293","54.209.79.201","192.168.10.51",2852,0,1,1,0,0,"61.000862"
"2017-07-03 13:01:03.353","2017-07-03 13:02:04.290","54.209.79.201","192.168.10.8",5488,0,1,2,0,0,"60.936954"
"2017-07-03 12:06:42.037","2017-07-03 12:15:39.913","54.210.1.114","192.168.10.14",9997,0,1,3,0,0,"537.875526"
"2017-07-03 13:44:03.018","2017-07-03 13:51:00.085","54.210.10.219","192.168.10.19",7892,0,1,2,0,0,"417.067440"
"2017-07-03 13:13:26.452","2017-07-03 14:19:18.902","54.210.10.219","192.168.10.25",21660,0,1,6,0,0,"3952.450548"
"2017-07-03 13:17:54.845","2017-07-03 13:18:55.767","54.210.109.213","192.168.10.5",6304,0,1,1,0,0,"60.922648"
"2017-07-03 13:17:54.937","2017-07-03 13:18:44.766","54.210.156.100","192.168.10.5",4689,0,1,2,0,0,"49.828917"
"2017-07-03 14:29:09.883","2017-07-03 14:30:09.346","54.210.159.10","192.168.10.5",39417,0,1,8,0,0,"59.463591"
"2017-07-03 12:24:48.032","2017-07-03 12:31:48.208","54.210.181.142","192.168.10.14",12241,0,1,2,0,0,"420.175783"
"2017-07-03 13:40:37.459","2017-07-03 13:40:37.707","54.210.181.142","192.168.10.25",5349,0,1,1,0,0,"0.248679"
"2017-07-03 13:17:54.846","2017-07-03 13:19:45.727","54.210.193.125","192.168.10.5",8337,0,1,1,0,0,"110.881319"
"2017-07-03 12:45:41.691","2017-07-03 12:46:41.799","54.210.195.63","192.168.10.9",1362,0,1,1,0,0,"60.107478"
"2017-07-03 12:49:26.603","2017-07-03 12:49:40.783","54.210.204.131","192.168.10.5",12477,0,1,3,0,0,"14.179920"
"2017-07-03 13:08:07.830","2017-07-03 13:09:08.941","54.210.204.41","192.168.10.12",4738,0,1,1,0,0,"61.110862"
"2017-07-03 13:07:58.940","2017-07-03 13:08:59.939","54.210.204.41","192.168.10.51",227,0,1,1,0,0,"60.999608"
"2017-07-03 13:31:40.710","2017-07-03 13:32:11.525","54.210.216.23","192.168.10.51",1877,0,1,4,0,0,"30.815261"
"2017-07-03 13:25:05.679","2017-07-03 13:26:06.131","54.210.220.88","192.168.10.51",5581,0,1,1,0,0,"60.451513"
