conversation,duration,start,finish,"dc_src_ports","dc_dst_ports","total_mb","avg_mb",mbps,"total_packets","num_protocols","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn"
"192.168.10.5->212.48.7.145","11.0316189","2017-07-07 19:45:56.709","2017-07-07 19:56:58.607",10,2,"0.0039539337158203125","0.00003113333634504183","0.000358418266",127,4,117,10,17,0,10
"192.168.10.5->212.48.7.146","1.3832103","2017-07-07 19:45:56.713","2017-07-07 19:47:19.706",18,2,"0.01829814910888672","0.000048795064290364586","0.013228755",375,4,355,17,59,0,20
"192.168.10.5->212.48.7.148","0.53528123","2017-07-07 19:55:59.513","2017-07-07 19:56:31.630",2,1,"0.0019540786743164062","0.00007816314697265624","0.0036505645",25,3,23,2,8,0,2
"192.168.10.5->212.48.7.24","10.1164701","2017-07-07 19:45:56.797","2017-07-07 19:56:03.785",7,1,"0.0033111572265625","0.00004191338261471519","0.000327303614",79,3,72,7,22,0,7
"192.168.10.5->212.77.188.194","0.1203280","2017-07-07 18:30:10.012","2017-07-07 18:30:17.231",2,1,"0.0010232925415039062","0.00004651329734108665","0.008504191",22,3,20,2,6,0,2
"192.168.10.5->213.133.105.188","10.1113591","2017-07-07 18:30:32.283","2017-07-07 18:40:38.965",3,1,"0.001056671142578125","0.00003913596824363426","0.000104503374",27,3,24,3,9,0,3
"192.168.10.5->213.180.193.119","1.6310852","2017-07-07 19:14:32.057","2017-07-07 19:16:09.922",2,1,"0.0992879867553711","0.0015513747930526733","0.060872348",64,3,62,2,14,0,2
"192.168.10.5->213.19.162.90","1.93508110","2017-07-07 17:54:12.107","2017-07-07 17:56:08.212",1,1,"0.004034996032714844","0.00019214266822451637","0.00208518187",21,3,20,1,4,0,1
"192.168.10.5->216.200.233.104","6.00122192","2017-07-07 18:22:02.845","2017-07-07 18:28:02.918",1,1,"0.0012369155883789062","0.000030168672887290395","0.000206110623",41,2,40,1,1,0,1
"192.168.10.5->216.58.212.163","3.02511493","2017-07-07 17:54:18.787","2017-07-07 17:57:20.294",1,1,"0.0010595321655273438","0.000050453912644159227","0.000350245260",21,3,20,1,11,0,1
"192.168.10.5->216.58.212.227","3.05113804","2017-07-07 19:41:31.092","2017-07-07 19:44:34.160",2,1,"0.002613067626953125","0.00005559718355219415","0.000856423930",47,3,45,1,25,1,2
"192.168.10.5->216.58.217.164","3.03800125","2017-07-07 19:27:56.951","2017-07-07 19:30:59.231",1,1,"0.0021114349365234375","0.00007540839059012277","0.000695007922",28,3,27,1,15,0,1
"192.168.10.5->216.58.219.194","16.66727481","2017-07-07 19:27:57.023","2017-07-07 19:44:37.060",5,1,"0.012171745300292969","0.00009509176015853882","0.0007302780711",128,3,123,5,66,1,5
"192.168.10.5->216.58.219.195","3.00453168","2017-07-07 18:34:00.759","2017-07-07 18:37:01.031",3,1,"0.0011730194091796875","0.000034500570858226106","0.000390416722",34,3,31,3,14,1,3
"192.168.10.5->216.58.219.206","3.01073762","2017-07-07 18:25:04.512","2017-07-07 18:28:05.156",1,1,"0.02708721160888672","0.0009029070536295573","0.00899686889",30,3,29,1,12,0,1
"192.168.10.5->216.58.219.227","52.97858250","2017-07-07 17:15:51.406","2017-07-07 18:08:50.121",8,1,"0.006298065185546875","0.00005941570929761203","0.0001188794582",106,3,98,6,50,2,8
"192.168.10.5->216.58.219.238","3.03252020","2017-07-07 17:22:39.746","2017-07-07 17:25:41.697",2,1,"0.008165359497070312","0.000012409360937796828","0.00269259855",658,3,656,2,42,1,2
"192.168.10.5->218.76.93.88","1.0139408","2017-07-07 19:19:01.602","2017-07-07 19:20:02.438",2,1,"0.00167083740234375","0.0000278472900390625","0.0016478648",60,3,57,2,7,1,3
"192.168.10.5->220.181.7.190","0.25757992","2017-07-07 19:18:59.578","2017-07-07 19:19:15.033",4,1,"0.004479408264160156","0.000056701370432407043","0.017390363",79,3,75,4,16,2,4
"192.168.10.5->221.204.186.138","3.02417220","2017-07-07 19:55:00.533","2017-07-07 19:58:01.983",12,1,"0.00849151611328125","0.00003790855407714844","0.00280788115",224,3,212,12,75,4,12
"192.168.10.5->23.10.105.34","0.08961623","2017-07-07 18:22:02.175","2017-07-07 18:22:07.552",2,1,"0.00026798248291015625","0.000016748905181884766","0.002990334",16,2,14,2,1,0,2
"192.168.10.5->23.10.108.151","3.76926253","2017-07-07 18:38:01.519","2017-07-07 18:41:47.675",6,1,"0.049953460693359375","0.00029042709705441496","0.0132528473",172,3,166,4,47,6,6
"192.168.10.5->23.11.225.27","1.92838502","2017-07-07 17:09:10.276","2017-07-07 17:11:05.980",2,1,"0.0013132095336914062","0.000041037797927856445","0.000680989285",32,3,30,2,7,2,2
"192.168.10.5->23.15.4.10","56.69849597","2017-07-07 17:45:05.766","2017-07-07 18:41:47.675",9,2,"0.0029001235961914062","0.00005087936133669134","0.00005114992112",57,4,48,3,9,7,9
"192.168.10.5->23.15.4.18","1.92114102","2017-07-07 18:08:56.021","2017-07-07 18:10:51.289",4,1,"0.000873565673828125","0.000020799182710193453","0.000454711896",42,2,38,4,2,0,4
"192.168.10.5->23.15.4.19","98.53967700","2017-07-07 17:09:06.989","2017-07-07 18:47:39.370",2,1,"0.0005121231079101562","0.000012193407331194197","0.000005197125904",42,2,40,2,2,0,2
"192.168.10.5->23.15.4.9","55.96643453","2017-07-07 17:45:49.696","2017-07-07 18:41:47.682",5,1,"0.001026153564453125","0.000030180987189797795","0.00001833516058",34,3,29,3,3,2,5
"192.168.10.5->23.192.61.7","1.92961863","2017-07-07 18:16:36.831","2017-07-07 18:18:32.609",2,1,"0.0012912750244140625","0.000026352551518654335","0.000669186648",49,3,47,2,8,2,2
"192.168.10.5->23.194.100.94","1.95168407","2017-07-07 18:38:02.393","2017-07-07 18:39:59.494",1,1,"0.0032978057861328125","0.00014338286026664403","0.00168972317",23,3,22,1,4,1,1
"192.168.10.5->23.194.140.10","1.82974538","2017-07-07 19:45:49.571","2017-07-07 19:47:39.356",1,1,"0.0001316070556640625","0.00002193450927734375","0.0000719264313",6,2,5,1,1,0,1
"192.168.10.5->23.194.140.241","1.94122455","2017-07-07 19:27:57.736","2017-07-07 19:29:54.210",2,1,"0.00193023681640625","0.00004021326700846354","0.000994339794",48,3,46,2,9,2,2
"192.168.10.5->23.194.140.29","1.99701494","2017-07-07 17:09:07.153","2017-07-07 17:11:06.974",8,2,"0.013171195983886719","0.000053759983607700895","0.00659544190",245,4,237,8,45,1,8
"192.168.10.5->23.194.140.85","149.7430409","2017-07-07 17:00:07.625","2017-07-07 19:29:52.207",6,1,"0.0024328231811523438","0.000019156088040569637","0.00001624665271",127,4,122,6,18,6,5
"192.168.10.5->23.194.141.101","1.83207565","2017-07-07 19:45:49.456","2017-07-07 19:47:39.380",1,1,"0.00021648406982421875","0.00003608067830403646","0.000118163281",6,2,5,1,1,0,1
"192.168.10.5->23.194.141.165","1.92891883","2017-07-07 18:08:33.357","2017-07-07 18:10:29.092",4,1,"0.0020570755004882812","0.000017887613047724184","0.00106643964",115,3,111,4,14,4,4
"192.168.10.5->23.194.141.179","15.4391668","2017-07-07 19:27:58.681","2017-07-07 19:43:25.031",4,1,"0.006144523620605469","0.00009453113262469952","0.000397982851",65,3,61,4,14,4,4
"192.168.10.5->23.194.141.18","2.00091215","2017-07-07 18:08:30.043","2017-07-07 18:10:30.098",3,1,"0.0053348541259765625","0.00003175508408319383","0.00266621107",168,3,165,3,14,3,3
"192.168.10.5->23.194.141.58","0.1113807","2017-07-07 19:23:26.838","2017-07-07 19:23:33.521",7,1,"0.0021123886108398438","0.00003352997794983879","0.01896548",63,2,56,7,6,0,7
"192.168.10.5->23.194.163.162","1.93821322","2017-07-07 18:08:54.868","2017-07-07 18:10:51.161",2,1,"0.0008230209350585938","0.00003578351891559103","0.000424628688",23,2,21,2,2,0,2
"192.168.10.5->23.196.14.168","2.00061820","2017-07-07 17:15:49.326","2017-07-07 17:17:49.363",1,1,"0.00017261505126953125","0.000028769175211588543","0.0000862808562",6,2,5,1,1,0,1
"192.168.10.5->23.199.203.113","1.99701528","2017-07-07 18:22:02.996","2017-07-07 18:24:02.817",2,1,"0.0017919540405273438","0.000027150818795868844","0.000897316138",66,3,64,3,11,2,2
"192.168.10.5->23.199.22.221","3.01542543","2017-07-07 19:41:31.174","2017-07-07 19:44:32.100",1,1,"0.00093841552734375","0.00004468645368303571","0.000311205019",21,3,20,1,10,1,1
"192.168.10.5->23.2.12.111","1.97709815","2017-07-07 18:30:10.389","2017-07-07 18:32:09.015",1,1,"0.0008516311645507812","0.00003702744193699049","0.000430748046",23,3,22,1,4,1,1
"192.168.10.5->23.20.111.215","1.0218074","2017-07-07 18:22:04.695","2017-07-07 18:23:06.003",6,1,"0.008629798889160156","0.00010923796062228046","0.0084456214",79,3,73,6,18,2,6
"192.168.10.5->23.200.16.168","1.93019269","2017-07-07 17:36:08.072","2017-07-07 17:38:03.883",2,1,"0.0017223358154296875","0.00003744208294412364","0.000892312891",46,3,44,2,8,2,2
"192.168.10.5->23.203.67.225","3.14360358","2017-07-07 19:41:27.431","2017-07-07 19:44:36.047",20,1,"0.0216064453125","0.00003725249191810345","0.00687314566",580,3,560,20,192,19,20
"192.168.10.5->23.203.96.167","75.85737172","2017-07-07 18:27:32.602","2017-07-07 19:43:24.044",7,1,"0.00246429443359375","0.00002933683849516369","0.00003248589264",84,2,77,7,6,0,7
"192.168.10.5->23.206.175.81","1.97408450","2017-07-07 19:23:26.117","2017-07-07 19:25:24.562",7,2,"0.03942108154296875","0.0000629729737108127","0.0199692979",626,4,619,7,74,1,7
"192.168.10.5->23.207.24.147","0.1069991","2017-07-07 18:38:01.989","2017-07-07 18:38:08.409",1,1,"0.0003490447998046875","0.000038782755533854164","0.003262129",9,3,8,1,3,1,1
"192.168.10.5->23.208.103.179","0.42506412","2017-07-07 17:00:04.163","2017-07-07 17:00:29.667",2,1,"0.000064849853515625","0.000005404154459635417","0.00015256487",12,2,12,2,2,2,0
"192.168.10.5->23.208.87.120","1.92542635","2017-07-07 19:54:59.173","2017-07-07 19:56:54.699",1,1,"0.000652313232421875","0.0000217437744140625","0.000338788981",30,3,29,1,4,1,1
"192.168.10.5->23.208.94.86","1.98328453","2017-07-07 19:14:27.514","2017-07-07 19:16:26.511",7,2,"0.05578899383544922","0.00007879801389187742","0.0281295966",708,4,701,7,53,1,7
"192.168.10.5->23.208.97.23","2.02269430","2017-07-07 17:09:05.619","2017-07-07 17:11:06.981",8,2,"0.03138256072998047","0.00006391560230138588","0.0155152267",491,4,483,8,31,2,8
"192.168.10.5->23.21.83.14","7.76976715","2017-07-07 18:29:57.424","2017-07-07 18:37:43.610",1,1,"0.009035110473632812","0.00011733909706016639","0.00116285473",77,3,76,1,18,0,1
"192.168.10.5->23.21.84.138","2.25978103","2017-07-07 18:27:27.459","2017-07-07 18:29:43.045",2,1,"0.0022068023681640625","0.00006305149623325893","0.000976555842",35,3,33,2,8,1,2
"192.168.10.5->23.21.91.36","1.0609614","2017-07-07 19:14:34.733","2017-07-07 19:15:38.391",4,2,"0.007102012634277344","0.00014493903335259886","0.0066939403",49,4,45,4,12,2,4
"192.168.10.5->23.211.102.3","1.99625320","2017-07-07 17:45:49.563","2017-07-07 17:47:49.338",1,1,"0.00021648406982421875","0.00003608067830403646","0.000108445196",6,2,5,1,1,0,1
"192.168.10.5->23.211.128.37","1.95157626","2017-07-07 17:09:06.843","2017-07-07 17:11:03.937",7,1,"0.012112617492675781","0.000021824536022839247","0.00620658168",555,2,548,7,37,0,7
"192.168.10.5->23.23.133.205","1.0055616","2017-07-07 18:33:59.158","2017-07-07 18:34:59.492",1,1,"0.0006074905395507812","0.00003796815872192383","0.00060413064",16,3,15,1,3,0,1
"192.168.10.5->23.23.160.161","1.0646254","2017-07-07 18:30:09.915","2017-07-07 18:31:13.793",2,1,"0.0010213851928710938","0.000042557716369628906","0.00095938455",24,3,22,2,6,1,2
"192.168.10.5->23.23.199.129","0.1523218","2017-07-07 18:08:31.398","2017-07-07 18:08:40.538",4,1,"0.006653785705566406","0.00013862053553263345","0.04368244",48,3,44,4,17,0,4
"192.168.10.5->23.23.219.8","1.0109755","2017-07-07 18:08:35.458","2017-07-07 18:09:36.116",4,1,"0.0022420883178710938","0.000038001496913069385","0.0022177474",59,3,55,4,12,1,4
"192.168.10.5->23.33.109.206","1.97483065","2017-07-07 18:30:12.591","2017-07-07 18:32:11.081",1,1,"0.0013275146484375","0.00006034157492897727","0.000672216957",22,3,21,1,4,1,1
"192.168.10.5->23.33.166.51","1.94045719","2017-07-07 18:37:56.705","2017-07-07 18:39:53.133",3,1,"0.0016307830810546875","0.00003882816859654018","0.000840411782",42,2,39,3,4,0,3
"192.168.10.5->23.34.76.134","0.03528843","2017-07-07 18:41:45.557","2017-07-07 18:41:47.674",4,1,"0.009953498840332031","0.0002552179189828726","0.2820612",39,3,35,1,14,4,4
"192.168.10.5->23.35.141.13","1.85434281","2017-07-07 18:39:56.420","2017-07-07 18:41:47.681",2,1,"0.004323005676269531","0.00014410018920898437","0.00233128720",30,3,28,1,6,2,2
"192.168.10.5->23.35.27.115","15.3839501","2017-07-07 18:08:36.036","2017-07-07 18:23:59.073",2,2,"0.0037298202514648438","0.00008880524408249628","0.000242448801",42,4,40,2,6,1,2
"192.168.10.5->23.36.33.160","91.80514370","2017-07-07 17:09:12.633","2017-07-07 18:41:00.941",4,2,"0.0020761489868164062","0.000053234589405548875","0.00002261473490",39,4,35,4,7,2,4
"192.168.10.5->23.36.33.173","1.95164413","2017-07-07 17:09:09.881","2017-07-07 17:11:06.979",2,1,"0.0018072128295898438","0.00004016028510199653","0.000925995063",45,3,43,2,8,2,2
"192.168.10.5->23.36.34.26","1.92948072","2017-07-07 17:36:08.084","2017-07-07 17:38:03.853",2,1,"0.0013370513916015625","0.00001536840680001796","0.000692959189",87,3,85,2,8,2,2
"192.168.10.5->23.4.59.27","0.74415167","2017-07-07 18:30:16.510","2017-07-07 18:31:01.159",9,1,"0.0028753280639648438","0.00005227869207208807","0.0038639006",55,2,46,9,7,0,9
"192.168.10.5->23.46.61.150","0.36480652","2017-07-07 18:41:25.792","2017-07-07 18:41:47.681",3,1,"0.0026531219482421875","0.00009148696373248922","0.0072726824",29,3,26,2,9,3,3
"192.168.10.5->23.48.159.137","1.99939993","2017-07-07 18:30:17.209","2017-07-07 18:32:17.173",1,1,"0.0033817291259765625","0.00014703170112941575","0.00169137203",23,3,22,1,4,1,1
"192.168.10.5->23.49.139.27","35.57612348","2017-07-07 18:40:56.019","2017-07-07 19:16:30.587",9,1,"0.004532814025878906","0.00005737739273264438","0.0001274116903",79,2,70,7,11,2,9
"192.168.10.5->23.5.251.27","8.75371065","2017-07-07 18:30:32.584","2017-07-07 18:39:17.807",21,1,"0.011870384216308594","0.00006941745155736019","0.00135604028",171,2,150,21,29,0,21
"192.168.10.5->23.50.125.191","1.91899604","2017-07-07 19:23:28.428","2017-07-07 19:25:23.568",2,1,"0.00032138824462890625","0.000014608556574041193","0.000167477284",22,2,20,2,1,0,2
"192.168.10.5->23.50.71.248","1.92583185","2017-07-07 19:27:57.665","2017-07-07 19:29:53.215",3,1,"0.0016527175903320312","0.00002754529317220052","0.000858183745",60,3,57,3,11,3,3
"192.168.10.5->23.50.75.27","96.70310520","2017-07-07 18:11:11.688","2017-07-07 19:47:53.874",17,1,"0.0050144195556640625","0.000023001924567266343","0.00005185375946",218,2,201,17,12,0,17
"192.168.10.5->23.52.155.27","85.93897873","2017-07-07 17:15:51.336","2017-07-07 18:41:47.675",15,1,"0.0045299530029296875","0.000033805619424848415","0.00005271127339",134,2,119,8,11,7,15
"192.168.10.5->23.53.112.112","1.93166618","2017-07-07 18:22:00.187","2017-07-07 18:23:56.087",2,1,"0.00027179718017578125","0.00000937231655778556","0.000140706082",29,2,27,2,1,0,2
"192.168.10.5->23.53.114.223","0.1221710","2017-07-07 18:41:40.351","2017-07-07 18:41:47.681",8,1,"0.005478858947753906","0.00006225976076993075","0.04484582",88,3,80,1,22,8,8
"192.168.10.5->23.54.187.27","83.76824054","2017-07-07 18:27:27.721","2017-07-07 19:51:13.815",52,1,"0.017604827880859375","0.00003894873424968888","0.0002101611275",452,2,400,52,43,0,52
"192.168.10.5->23.60.139.27","166.79517366","2017-07-07 17:09:05.733","2017-07-07 19:55:53.444",51,1,"0.022686004638671875","0.000047361178786371344","0.00013601115752",479,2,428,51,55,0,51
"192.168.10.5->23.61.187.27","86.74186058","2017-07-07 17:36:08.257","2017-07-07 19:02:52.768",51,1,"0.024315834045410156","0.000043421132223946706","0.0002803241005",560,2,509,44,59,7,51
"192.168.10.5->23.61.192.70","0.02417504","2017-07-07 18:41:46.224","2017-07-07 18:41:47.674",4,1,"0.009137153625488281","0.00022285740549971418","0.3779582",41,3,37,0,10,4,4
"192.168.10.5->23.63.226.113","1.92976690","2017-07-07 18:22:05.309","2017-07-07 18:24:01.095",2,1,"0.0013179779052734375","0.00006276085263206845","0.000682972593",21,2,19,2,1,0,2
"192.168.10.5->23.63.226.120","1.96259892","2017-07-07 18:22:01.314","2017-07-07 18:23:59.070",4,1,"0.000041961669921875","0.0000006357828776041666","0.0000213806650",66,1,62,4,0,0,4
"192.168.10.5->23.63.226.51","35.93556692","2017-07-07 18:41:26.441","2017-07-07 19:17:22.575",3,1,"0.0011301040649414062","0.00003139177958170573","0.00003144806558",36,2,33,2,4,1,3
"192.168.10.5->23.63.227.139","1.93020037","2017-07-07 18:22:01.240","2017-07-07 18:23:57.052",2,1,"0.0005254745483398438","0.00002502259753999256","0.000272238342",21,2,19,2,1,0,2
"192.168.10.5->23.73.214.49","0.92331887","2017-07-07 17:15:51.007","2017-07-07 17:16:46.406",2,1,"0.0009469985961914062","0.00003054834181262601","0.0010256463",31,3,29,1,6,2,2
"192.168.10.5->23.96.179.163","1.96587163","2017-07-07 19:32:31.406","2017-07-07 19:34:29.358",2,1,"0.00144195556640625","0.00005545982947716346","0.000733494264",26,3,24,1,12,1,2
"192.168.10.5->23.99.206.151","1.93216623","2017-07-07 18:08:36.208","2017-07-07 18:10:32.138",1,1,"0.00072479248046875","0.00003294511274857955","0.000375119112",22,3,21,1,4,0,1
"192.168.10.5->31.13.65.36","3.02055818","2017-07-07 19:27:58.005","2017-07-07 19:30:59.238",1,1,"0.0021181106567382812","0.00008146579448993389","0.000701231537",26,3,25,1,13,1,1
"192.168.10.5->31.13.66.36","5.82976837","2017-07-07 18:27:27.683","2017-07-07 18:33:17.469",1,1,"0.0018405914306640625","0.0000634686700228987","0.000315722909",29,3,28,1,14,1,1
"192.168.10.5->31.13.69.203","59.07508688","2017-07-07 18:27:26.141","2017-07-07 19:26:30.647",3,1,"0.002826690673828125","0.000034056514142507533","0.00004784911581",83,3,80,1,33,3,3
"192.168.10.5->31.13.71.36","3.01470060","2017-07-07 19:41:31.175","2017-07-07 19:44:32.057",2,1,"0.00223541259765625","0.00006386893136160715","0.000741504015",35,3,33,2,17,2,2
"192.168.10.5->31.13.71.7","16.5551338","2017-07-07 19:27:57.738","2017-07-07 19:44:31.046",2,1,"0.0019292831420898438","0.000035727465594256365","0.000116536850",54,3,52,2,21,2,2
"192.168.10.5->31.13.77.36","3.06869510","2017-07-07 19:14:31.538","2017-07-07 19:17:35.659",6,1,"0.004071235656738281","0.00006566509123771422","0.00132669931",62,3,56,6,23,2,6
"192.168.10.5->31.13.80.12","3.01860822","2017-07-07 17:29:21.928","2017-07-07 17:32:23.045",4,1,"0.004558563232421875","0.000018837038150503616","0.00151015399",242,3,238,4,37,4,4
"192.168.10.5->31.13.80.2","1.3258875","2017-07-07 18:40:28.031","2017-07-07 18:41:47.584",4,1,"0.006496429443359375","0.000055525037977430555","0.0048996839",117,3,113,3,31,1,4
"192.168.10.5->31.13.80.36","92.59263376","2017-07-07 17:09:12.123","2017-07-07 18:41:47.681",6,1,"0.036622047424316406","0.00026927976047291476","0.0003955179363",136,3,130,5,62,5,6
"192.168.10.5->34.192.152.2","1.0335557","2017-07-07 18:08:54.918","2017-07-07 18:09:56.931",1,1,"0.0007638931274414062","0.000044934889849494485","0.00073909240",17,3,16,1,3,0,1
"192.168.10.5->34.193.24.97","1.1018456","2017-07-07 18:22:02.659","2017-07-07 18:23:08.769",7,2,"0.005995750427246094","0.000055006884653633885","0.0054415521",109,4,102,7,21,0,7
"192.168.10.5->34.194.147.124","1.6466434","2017-07-07 18:30:17.376","2017-07-07 18:31:56.175",1,1,"0.0027904510498046875","0.00011626879374186198","0.0016946299",24,3,23,1,6,0,1
"192.168.10.5->34.194.81.2","1.0067615","2017-07-07 17:36:09.642","2017-07-07 17:37:10.048",4,1,"0.004195213317871094","0.00009120028951893683","0.0041670380",46,3,42,4,12,2,4
"192.168.10.5->34.194.92.111","1.1205599","2017-07-07 18:37:57.298","2017-07-07 18:39:04.532",3,1,"0.0048809051513671875","0.00008272720595537605","0.0043557735",59,3,56,3,12,0,3
"192.168.10.5->34.196.35.120","1.0129464","2017-07-07 19:27:58.874","2017-07-07 19:28:59.651",1,1,"0.0009632110595703125","0.000056659474092371326","0.00095090029",17,3,16,1,3,0,1
"192.168.10.5->34.197.153.196","9.27696992","2017-07-07 18:30:09.915","2017-07-07 18:39:26.533",4,1,"0.002002716064453125","0.000039268942440257356","0.000215880409",51,3,47,4,12,2,4
"192.168.10.5->34.198.228.128","1.2016065","2017-07-07 18:37:53.675","2017-07-07 18:39:05.771",3,1,"0.0052928924560546875","0.00013928664358038651","0.0044048468",38,3,35,3,11,2,3
"192.168.10.5->34.198.40.12","1.0564223","2017-07-07 18:30:24.546","2017-07-07 18:31:27.931",1,1,"0.0007925033569335938","0.00004953145980834961","0.00075017667",16,3,15,1,3,0,1
"192.168.10.5->34.198.61.240","64.73265746","2017-07-07 18:37:51.058","2017-07-07 19:42:35.017",4,1,"0.0120086669921875","0.0001876354217529297","0.0001855117257",64,3,60,4,16,1,4
"192.168.10.5->34.199.59.202","1.0344550","2017-07-07 18:37:54.264","2017-07-07 18:38:56.331",1,1,"0.000980377197265625","0.00005766924689797794","0.00094772342",17,3,16,1,3,0,1
"192.168.10.5->34.202.142.4","1.0217529","2017-07-07 19:41:31.135","2017-07-07 19:42:32.440",1,1,"0.0009832382202148438","0.000057837542365579045","0.00096230534",17,3,16,1,3,0,1
"192.168.10.5->34.204.34.37","1.0055558","2017-07-07 18:22:02.744","2017-07-07 18:23:03.078",1,1,"0.000743865966796875","0.00006198883056640625","0.00073975600",12,2,11,1,1,0,1
"192.168.10.5->34.205.224.175","1.1255930","2017-07-07 18:30:17.210","2017-07-07 18:31:24.745",1,1,"0.0018758773803710938","0.00009379386901855468","0.0016665680",20,3,19,1,5,0,1
"192.168.10.5->34.205.251.107","0.35683325","2017-07-07 18:37:54.264","2017-07-07 18:38:15.674",2,1,"0.0020990371704101562","0.00008745988210042317","0.0058824035",24,3,22,2,7,1,2
"192.168.10.5->34.210.138.185","1.0204098","2017-07-07 18:38:00.587","2017-07-07 18:39:01.812",2,1,"0.0010128021240234375","0.00004403487495754076","0.00099254449",23,3,21,2,6,1,2
"192.168.10.5->34.210.63.234","1.0133009","2017-07-07 18:46:31.709","2017-07-07 18:47:32.507",1,1,"0.0009784698486328125","0.00006989070347377233","0.00096562619",14,3,13,1,3,0,1
"192.168.10.5->34.211.94.203","1.0168079","2017-07-07 17:55:06.402","2017-07-07 17:56:07.411",1,1,"0.0009794235229492188","0.00006529490152994792","0.00096323362",15,3,14,1,3,0,1
"192.168.10.5->34.224.251.241","11.5050730","2017-07-07 18:30:17.377","2017-07-07 18:41:47.681",3,1,"0.006381988525390625","0.00011603615500710227","0.000554710822",55,3,52,2,14,2,3
"192.168.10.5->34.224.252.61","1.0162596","2017-07-07 19:23:27.891","2017-07-07 19:24:28.867",2,1,"0.0015382766723632812","0.00009614229202270508","0.0015136651",16,2,14,2,1,0,2
"192.168.10.5->34.225.206.80","1.0187218","2017-07-07 19:41:31.134","2017-07-07 19:42:32.257",1,1,"0.0007257461547851562","0.000045359134674072266","0.00071240856",16,3,15,1,3,0,1
"192.168.10.5->34.225.220.108","1.1019622","2017-07-07 18:30:24.205","2017-07-07 18:31:30.322",1,1,"0.0025300979614257812","0.00012048085530598958","0.0022959935",21,3,20,1,5,0,1
"192.168.10.5->34.226.151.189","0.35348978","2017-07-07 18:08:33.355","2017-07-07 18:08:54.564",2,1,"0.0021295547485351562","0.00008518218994140624","0.0060243743",25,3,23,2,7,1,2
"192.168.10.5->34.253.49.41","1.94023265","2017-07-07 17:54:18.846","2017-07-07 17:56:15.260",1,1,"0.001007080078125","0.00004795619419642857","0.000519051196",21,3,20,1,4,1,1
"192.168.10.5->35.156.166.16","1.0789801","2017-07-07 18:30:17.122","2017-07-07 18:31:21.861",2,1,"0.0014743804931640625","0.000052656446184430805","0.0013664576",28,3,26,2,7,1,2
"192.168.10.5->35.157.186.26","1.0315475","2017-07-07 18:30:08.887","2017-07-07 18:31:10.780",1,1,"0.0007867813110351562","0.000049173831939697266","0.00076271941",16,3,15,1,3,0,1
"192.168.10.5->35.157.203.170","1.0713775","2017-07-07 18:30:16.943","2017-07-07 18:31:21.226",4,1,"0.010979652404785156","0.00018299420674641926","0.010248164",60,3,56,4,13,1,4
"192.168.10.5->35.158.69.146","1.2594959","2017-07-07 18:30:08.887","2017-07-07 18:31:24.456",1,1,"0.0019502639770507812","0.00008864836259321733","0.0015484481",22,3,21,1,6,0,1
"192.168.10.5->35.162.50.201","1.0279048","2017-07-07 18:08:36.170","2017-07-07 18:09:37.844",1,1,"0.0007734298706054688","0.00005156199137369792","0.00075243338",15,3,14,1,3,0,1
"192.168.10.5->35.163.120.225","1.0208178","2017-07-07 18:40:27.543","2017-07-07 18:41:28.792",2,1,"0.0012235641479492188","0.00005098183949788412","0.0011986117",24,3,22,2,6,1,2
"192.168.10.5->35.165.158.113","1.0150368","2017-07-07 17:22:46.319","2017-07-07 17:23:47.221",1,1,"0.000888824462890625","0.00005555152893066406","0.00087565736",16,3,15,1,3,0,1
"192.168.10.5->35.166.101.186","1.0146971","2017-07-07 17:08:22.942","2017-07-07 17:09:23.824",2,1,"0.012067794799804688","0.00036569075150923294","0.011893002",33,3,31,2,6,0,2
"192.168.10.5->35.167.220.41","2.00734330","2017-07-07 17:55:05.744","2017-07-07 17:57:06.185",1,1,"0.009312629699707031","0.00044345855712890625","0.00463928103",21,3,20,1,4,0,1
"192.168.10.5->35.185.24.133","0.37075984","2017-07-07 18:41:25.435","2017-07-07 18:41:47.681",2,1,"0.0012836456298828125","0.00005348523457845052","0.0034622025",24,3,22,0,6,2,2
"192.168.10.5->35.185.60.59","0.19997495","2017-07-07 18:41:25.914","2017-07-07 18:41:37.912",2,1,"0.0013818740844726562","0.00006281245838512073","0.0069102361",22,3,20,2,6,0,2
"192.168.10.5->35.185.91.87","0.36855422","2017-07-07 18:27:35.123","2017-07-07 18:27:57.236",2,1,"0.0018281936645507812","0.00006304116084657866","0.0049604470",29,3,26,2,9,0,3
"192.168.10.5->35.186.244.130","3.02165763","2017-07-07 17:54:21.948","2017-07-07 17:57:23.248",2,1,"0.0029087066650390625","0.00006059805552164713","0.000962619535",48,3,46,2,24,0,2
"192.168.10.5->35.187.104.107","0.03597892","2017-07-07 18:41:26.164","2017-07-07 18:41:28.323",3,1,"0.0010843276977539062","0.000045180320739746094","0.03013786",24,3,21,3,9,3,3
"192.168.10.5->35.190.173.96","0.17072843","2017-07-07 19:27:58.810","2017-07-07 19:28:09.054",1,1,"0.0007467269897460938","0.00007467269897460937","0.0043737705",10,3,9,1,3,0,1
"192.168.10.5->37.202.2.165","11.2555931","2017-07-07 18:30:32.222","2017-07-07 18:41:47.558",3,1,"0.0019254684448242188","0.000037754283231847424","0.000171067702",51,3,46,2,23,1,5
