conversation,duration,start,finish,"dc_src_ports","dc_dst_ports","total_mb","avg_mb",mbps,"total_packets","num_protocols","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn"
"192.168.10.16->209.15.36.23","0.08539790","2017-07-03 14:03:07.254","2017-07-03 14:03:12.378",1,1,"0.0005178451538085938","0.00010356903076171874","0.006063910",5,2,4,1,1,0,1
"192.168.10.16->209.15.36.31","0.09896181","2017-07-03 13:32:12.825","2017-07-03 13:32:18.763",2,1,"0.0011873245239257812","0.00005936622619628906","0.01199780",20,3,18,2,5,0,2
"192.168.10.16->209.15.36.32","0.32070030","2017-07-03 12:24:43.357","2017-07-03 12:25:02.599",4,1,"0.0028858184814453125","0.00007594259161698191","0.0089984901",38,3,30,3,9,0,8
"192.168.10.16->209.197.3.19","0.17579385","2017-07-03 12:51:39.768","2017-07-03 12:51:50.316",1,1,"0.001270294189453125","0.00005774064497514205","0.0072260445",22,3,21,1,4,0,1
"192.168.10.16->209.85.144.156","74.71831755","2017-07-03 12:06:58.176","2017-07-03 13:21:41.275",4,1,"0.004429817199707031","0.00005273591904413133","0.00005928689704",84,3,80,4,39,0,4
"192.168.10.16->209.85.201.108","0.03566922","2017-07-03 12:47:23.953","2017-07-03 12:47:26.093",1,1,"0.0013475418090820312","0.00006416865757533483","0.03777885",21,2,20,2,13,0,1
"192.168.10.16->212.77.100.127","2.02817628","2017-07-03 14:13:45.615","2017-07-03 14:15:47.306",7,1,"0.014998435974121094","0.00009258293811185861","0.00739503567",162,3,155,7,33,0,7
"192.168.10.16->212.77.100.128","1.95185482","2017-07-03 14:13:50.194","2017-07-03 14:15:47.306",6,1,"0.008513450622558594","0.00008265486041319022","0.00436172329",103,3,97,6,23,0,6
"192.168.10.16->212.77.100.137","14.1557478","2017-07-03 14:13:47.477","2017-07-03 14:27:56.822",10,1,"0.007967948913574219","0.000022444926517110474","0.000562877285",355,3,342,7,75,2,11
"192.168.10.16->212.77.100.138","3.02348302","2017-07-03 14:13:49.294","2017-07-03 14:16:50.703",1,1,"0.0014619827270507812","0.00006091594696044922","0.000483542563",24,3,23,1,10,0,1
"192.168.10.16->212.77.100.214","1.94501080","2017-07-03 14:13:48.604","2017-07-03 14:15:45.304",2,1,"0.0017919540405273438","0.00005430163759173769","0.000921308015",33,3,31,2,7,0,2
"192.168.10.16->212.77.100.233","3.06765112","2017-07-03 14:13:45.639","2017-07-03 14:16:49.699",3,1,"0.0026140213012695312","0.00003308887723125989","0.000852124704",79,3,71,3,24,5,3
"192.168.10.16->212.77.100.41","14.1427620","2017-07-03 14:13:48.256","2017-07-03 14:27:56.821",4,1,"0.0044765472412109375","0.000033658249933916826","0.000316525671",133,3,123,4,52,6,4
"192.168.10.16->212.77.100.61","0.05448596","2017-07-03 14:13:44.779","2017-07-03 14:13:48.048",1,1,"0.001911163330078125","0.000004650032433280109","0.03507625",411,3,410,0,15,0,1
"192.168.10.16->212.77.100.82","13.0349406","2017-07-03 14:13:45.843","2017-07-03 14:26:47.940",1,1,"0.011127471923828125","0.00012790197613595547","0.000853664951",87,3,86,1,41,0,1
"192.168.10.16->212.77.101.100","14.1712259","2017-07-03 14:13:46.561","2017-07-03 14:27:56.834",7,1,"0.019418716430664062","0.00006430038553200021","0.00137029193",302,3,288,7,42,7,7
"192.168.10.16->212.77.99.20","1.0941731","2017-07-03 14:13:52.171","2017-07-03 14:14:57.822",3,1,"0.0033931732177734375","0.00008700444148137019","0.0031011300",39,3,36,3,11,0,3
"192.168.10.16->212.77.99.29","3.16789927","2017-07-03 14:13:46.611","2017-07-03 14:16:56.685",1,1,"0.0047206878662109375","0.00007867813110351562","0.00149016350",60,3,59,1,24,0,1
"192.168.10.16->213.155.156.180","0.0134156","2017-07-03 14:03:00.950","2017-07-03 14:03:01.755",1,1,"0.0006685256958007812","0.00007428063286675347","0.0498319",9,3,8,1,3,0,1
"192.168.10.16->213.174.157.75","0.25121992","2017-07-03 12:48:40.195","2017-07-03 12:48:55.268",1,1,"0.0017900466918945312","0.0001491705576578776","0.0071254171",12,3,11,1,3,0,1
"192.168.10.16->216.200.232.114","147.5821285","2017-07-03 12:24:43.242","2017-07-03 14:52:18.170",5,1,"0.0065097808837890625","0.00005085766315460205","0.00004410954734",128,3,123,5,20,0,5
"192.168.10.16->216.200.232.121","6.00950601","2017-07-03 12:51:41.323","2017-07-03 12:57:41.893",2,1,"0.0013275146484375","0.000023705618722098215","0.000220902458",56,3,54,2,6,0,2
"192.168.10.16->216.200.232.14","97.15382505","2017-07-03 12:42:40.099","2017-07-03 14:19:49.328",7,2,"0.004599571228027344","0.00002288343894540967","0.00004734318207",201,4,194,7,17,0,7
"192.168.10.16->216.200.232.216","6.03497527","2017-07-03 13:32:10.695","2017-07-03 13:38:12.793",1,1,"0.0021753311157226562","0.0000443945125657685","0.000360454023",49,3,48,1,5,0,1
"192.168.10.16->216.58.211.110","3.01905022","2017-07-03 13:47:35.363","2017-07-03 13:50:36.506",2,1,"0.0016498565673828125","0.00004459071803737331","0.000546481989",37,3,29,2,16,6,2
"192.168.10.16->216.58.217.68","3.01913347","2017-07-03 12:15:56.802","2017-07-03 12:18:57.950",1,1,"0.0011606216430664062","0.00005046181056810462","0.000384422105",23,3,22,1,11,0,1
"192.168.10.16->216.58.219.194","46.34141461","2017-07-03 14:03:01.061","2017-07-03 14:49:21.546",3,2,"0.021579742431640625","0.00011922509630740676","0.0004656686165",181,4,178,3,82,0,3
"192.168.10.16->216.58.219.195","3.00651987","2017-07-03 12:24:56.047","2017-07-03 12:27:56.439",1,1,"0.0006685256958007812","0.000037140316433376735","0.000222358649",18,3,17,1,9,0,1
"192.168.10.16->216.58.219.225","3.06330703","2017-07-03 13:32:12.210","2017-07-03 13:35:16.009",4,1,"0.0037164688110351562","0.000029034912586212158","0.00121322113",128,3,124,4,38,0,4
"192.168.10.16->216.58.219.226","44.65883896","2017-07-03 13:32:11.079","2017-07-03 14:16:50.609",2,1,"0.010969161987304688","0.0000891801787585747","0.0002456212979",123,3,121,2,41,0,2
"192.168.10.16->216.58.219.227","3.01756395","2017-07-03 12:59:46.828","2017-07-03 13:02:47.882",2,1,"0.0011730194091796875","0.000030868931820518095","0.000388730588",38,3,36,2,14,0,2
"192.168.10.16->216.58.219.228","144.4356949","2017-07-03 12:24:50.407","2017-07-03 14:49:16.549",4,1,"0.014622688293457031","0.00007064100624858469","0.0001012401283",207,3,203,4,112,0,4
"192.168.10.16->216.58.219.237","3.02034487","2017-07-03 13:27:38.825","2017-07-03 13:30:40.046",2,1,"0.0017309188842773438","0.00005090937894933364","0.000573086506",34,3,30,2,16,2,2
"192.168.10.16->216.58.219.238","130.5795685","2017-07-03 12:24:52.468","2017-07-03 14:35:27.242",4,2,"0.0029048919677734375","0.00003822226273386102","0.00002224614464",76,3,72,4,26,0,4
"192.168.10.16->217.196.33.13","0.1405502","2017-07-03 12:57:38.499","2017-07-03 12:57:46.932",7,1,"0.004497528076171875","0.00004409341251148897","0.03199944",102,2,95,7,10,0,7
"192.168.10.16->217.196.36.1","0.25514265","2017-07-03 12:57:37.679","2017-07-03 12:57:52.988",2,1,"0.000644683837890625","0.000013716677401928191","0.0025267584",47,2,45,2,2,0,2
"192.168.10.16->217.196.36.3","0.31046140","2017-07-03 12:57:36.433","2017-07-03 12:57:55.061",15,2,"0.010087013244628906","0.000043106894207815836","0.032490394",234,4,215,14,33,5,15
"192.168.10.16->217.196.41.113","0.03217858","2017-07-03 12:57:37.812","2017-07-03 12:57:39.743",1,1,"0.0006437301635742188","0.00001694026746247944","0.02000492",38,3,29,1,4,8,1
"192.168.10.16->219.87.64.165","0.09668223","2017-07-03 13:05:09.389","2017-07-03 13:05:15.190",1,1,"0.00042247772216796875","0.00006035396030970982","0.004369755",7,2,6,1,1,0,1
"192.168.10.16->224.0.0.22","0.000000","2017-07-03 12:04:25.351","2017-07-03 12:04:25.351",0,0,,,,1,1,,,,,
"192.168.10.16->224.0.0.251","158.8053138","2017-07-03 12:04:25.462","2017-07-03 14:43:13.781",0,0,,,,630,1,,,,,
"192.168.10.16->23.1.136.197","2.00156232","2017-07-03 12:29:42.139","2017-07-03 12:31:42.233",2,1,"0.001834869384765625","0.0000366973876953125","0.000916718590",50,3,43,2,8,5,2
"192.168.10.16->23.111.10.140","0.09840682","2017-07-03 12:20:07.880","2017-07-03 12:20:13.784",2,1,"0.00028514862060546875","0.000031683180067274305","0.002897651",9,2,7,2,1,0,2
"192.168.10.16->23.111.10.148","0.09853410","2017-07-03 12:20:08.877","2017-07-03 12:20:14.789",2,1,"0.0002899169921875","0.000032212999131944445","0.002942301",9,2,7,2,1,0,2
"192.168.10.16->23.12.36.193","8.11119305","2017-07-03 12:18:32.429","2017-07-03 12:26:39.101",3,1,"0.0027742385864257812","0.00004702099299026748","0.000342025960",59,3,52,3,12,4,3
"192.168.10.16->23.15.155.27","106.4069989","2017-07-03 12:45:37.153","2017-07-03 14:32:01.573",25,1,"0.004494667053222656","0.000027744858353226272","0.00004224033288",162,2,137,25,11,0,25
"192.168.10.16->23.15.4.10","1.92295018","2017-07-03 14:40:51.857","2017-07-03 14:42:47.234",4,1,"0.0008563995361328125","0.000020390465146019344","0.000445357110",42,2,38,4,2,0,4
"192.168.10.16->23.15.4.11","1.92352281","2017-07-03 12:42:39.679","2017-07-03 12:44:35.091",1,1,"0.000507354736328125","0.000029844396254595587","0.000263763306",17,2,16,1,1,0,1
"192.168.10.16->23.15.4.19","1.92440883","2017-07-03 14:03:03.016","2017-07-03 14:04:58.481",2,1,"0.0009555816650390625","0.00004550388881138393","0.000496558553",21,2,19,2,1,0,2
"192.168.10.16->23.15.4.8","149.9419273","2017-07-03 12:18:16.998","2017-07-03 14:48:13.514",5,1,"0.001682281494140625","0.000023365020751953125","0.00001121955363",72,2,67,5,4,0,5
"192.168.10.16->23.15.4.9","1.93137102","2017-07-03 13:32:11.079","2017-07-03 13:34:06.961",1,1,"0.00042057037353515625","0.000024739433737362133","0.000217757422",17,2,16,1,1,0,1
"192.168.10.16->23.194.108.102","0.09199615","2017-07-03 12:51:45.787","2017-07-03 12:51:51.307",1,1,"0.00032901763916015625","0.000027418136596679688","0.003576428",12,3,9,1,3,2,1
"192.168.10.16->23.194.108.106","1.96558632","2017-07-03 13:27:37.097","2017-07-03 13:29:35.032",15,1,"0.046309471130371094","0.0000312268854554087","0.0235601310",1483,3,1447,14,166,21,15
"192.168.10.16->23.194.108.108","1.94924440","2017-07-03 12:51:43.355","2017-07-03 12:53:40.310",1,1,"0.00217437744140625","0.00008362990159254808","0.00111549760",26,3,22,1,5,3,1
"192.168.10.16->23.194.108.111","1.92746095","2017-07-03 12:51:38.661","2017-07-03 12:53:34.309",2,1,"0.00098419189453125","0.000013299890466638513","0.000510615737",74,3,67,2,7,5,2
"192.168.10.16->23.194.108.174","3.04794243","2017-07-03 12:51:37.851","2017-07-03 12:54:40.727",13,1,"0.011513710021972656","0.00002388736519081464","0.00377753527",482,3,443,13,96,26,13
"192.168.10.16->23.194.108.19","0.09805123","2017-07-03 12:51:40.417","2017-07-03 12:51:46.300",1,1,"0.000331878662109375","0.00002765655517578125","0.003384747",12,3,8,1,3,3,1
"192.168.10.16->23.194.108.45","1.93551108","2017-07-03 12:06:58.526","2017-07-03 12:08:54.657",2,1,"0.0002803802490234375","0.0000133514404296875","0.000144861092",21,2,19,2,1,0,2
"192.168.10.16->23.194.109.232","11.0849558","2017-07-03 12:22:53.041","2017-07-03 12:33:58.138",14,1,"0.0075283050537109375","0.0000541604680123089","0.000679146151",139,3,90,14,42,35,14
"192.168.10.16->23.194.111.147","1.92276885","2017-07-03 14:30:03.963","2017-07-03 14:31:59.329",1,1,"0.001377105712890625","0.000034427642822265626","0.000716209707",40,3,38,1,4,1,1
"192.168.10.16->23.194.111.184","0.85617375","2017-07-03 12:30:12.041","2017-07-03 12:31:03.411",4,1,"0.0020494461059570312","0.00005123615264892578","0.0023937269",40,3,27,4,12,9,4
"192.168.10.16->23.194.140.85","1.92936053","2017-07-03 13:18:37.481","2017-07-03 13:20:33.243",2,1,"0.00106048583984375","0.000027907522101151316","0.000549656646",38,3,32,2,7,4,2
"192.168.10.16->23.194.141.104","17.40664070","2017-07-03 12:15:56.826","2017-07-03 12:33:21.224",28,1,"0.024076461791992188","0.00008217222454604842","0.001383176812",293,3,205,28,88,60,28
"192.168.10.16->23.194.141.179","1.92899325","2017-07-03 12:06:57.917","2017-07-03 12:08:53.657",1,1,"0.00089263916015625","0.000038810398267663046","0.000462748722",23,3,21,1,4,1,1
"192.168.10.16->23.194.141.192","1.92236739","2017-07-03 12:29:41.854","2017-07-03 12:31:37.196",2,1,"0.0013055801391601562","0.00002559961057176777","0.000679152252",51,3,45,2,7,4,2
"192.168.10.16->23.194.141.58","0.06586430","2017-07-03 12:06:51.635","2017-07-03 12:06:55.587",2,1,"0.0007009506225585938","0.000026959639329176683","0.01064235",26,2,24,2,2,0,2
"192.168.10.16->23.194.142.5","16.4191409","2017-07-03 12:16:09.822","2017-07-03 12:32:34.971",10,1,"0.006512641906738281","0.000057633999174675054","0.000396649370",113,3,80,10,32,23,10
"192.168.10.16->23.194.142.69","1.93978183","2017-07-03 12:24:02.752","2017-07-03 12:25:59.138",2,1,"0.00138092041015625","0.00002124492938701923","0.000711894702",65,3,61,2,8,2,2
"192.168.10.16->23.194.142.7","1.94474685","2017-07-03 12:06:57.971","2017-07-03 12:08:54.656",1,1,"0.000644683837890625","0.00002387717918113426","0.000331500133",27,3,24,1,4,2,1
"192.168.10.16->23.194.180.170","1.94508259","2017-07-03 12:24:50.406","2017-07-03 12:26:47.111",1,1,"0.0006685256958007812","0.00002906633460003397","0.000343700417",23,3,21,1,4,1,1
"192.168.10.16->23.194.181.102","0.29848762","2017-07-03 12:42:40.185","2017-07-03 12:42:58.094",1,1,"0.00039577484130859375","0.0000659624735514323","0.0013259339",6,2,5,1,1,0,1
"192.168.10.16->23.194.181.103","6.92176512","2017-07-03 12:20:51.056","2017-07-03 12:27:46.362",15,1,"0.010351181030273438","0.00006469488143920899","0.00149545396",160,3,108,15,46,37,15
"192.168.10.16->23.194.181.110","84.08934625","2017-07-03 13:18:36.875","2017-07-03 14:42:42.236",3,1,"0.0016241073608398438","0.000015768032629513046","0.00001931406811",103,3,93,3,11,7,3
"192.168.10.16->23.194.181.179","11.0876505","2017-07-03 12:45:36.968","2017-07-03 12:56:42.227",4,1,"0.003933906555175781","0.00006146728992462158","0.000354800734",64,3,54,4,14,6,4
"192.168.10.16->23.194.181.193","2.15965692","2017-07-03 12:24:37.533","2017-07-03 12:26:47.112",3,1,"0.0024738311767578125","0.000026889469312584918","0.00114547415",92,3,85,3,11,4,3
"192.168.10.16->23.194.181.202","1.93281846","2017-07-03 13:32:14.036","2017-07-03 13:34:10.005",2,1,"0.011265754699707031","0.00013411612737746466","0.00582866674",84,3,81,2,13,1,2
"192.168.10.16->23.194.181.29","1.94593947","2017-07-03 12:54:43.485","2017-07-03 12:56:40.242",2,1,"0.0013523101806640625","0.00002372474001165022","0.000694939491",57,3,53,2,8,2,2
"192.168.10.16->23.194.181.54","2.02900947","2017-07-03 13:32:15.234","2017-07-03 13:34:16.974",4,1,"0.013547897338867188","0.00016521826023008766","0.00667709913",82,3,75,4,18,3,4
"192.168.10.16->23.194.181.63","1.93185922","2017-07-03 14:40:51.331","2017-07-03 14:42:47.242",2,1,"0.0009632110595703125","0.000022933596656436012","0.000498592782",42,3,36,2,7,4,2
"192.168.10.16->23.194.181.75","3.04146676","2017-07-03 14:40:46.801","2017-07-03 14:43:49.289",6,1,"0.008902549743652344","0.000030178134724245233","0.00292705804",295,3,277,6,67,12,6
"192.168.10.16->23.194.182.12","7.73558173","2017-07-03 12:19:19.032","2017-07-03 12:27:03.167",23,1,"0.012669563293457031","0.0000578518871847353","0.00163782941",219,3,144,23,69,52,23
"192.168.10.16->23.194.182.82","1.93122128","2017-07-03 14:30:37.279","2017-07-03 14:32:33.152",1,1,"0.002960205078125","0.0001345547762784091","0.00153281507",22,3,20,1,4,1,1
"192.168.10.16->23.199.171.178","0.09755948","2017-07-03 13:32:08.190","2017-07-03 13:32:14.043",2,1,"0.0009756088256835938","0.00003902435302734375","0.01000014",25,3,21,2,6,2,2
"192.168.10.16->23.199.172.151","1.92605213","2017-07-03 13:47:33.881","2017-07-03 13:49:29.444",2,1,"0.0012197494506835938","0.00003209866975483141","0.000633289946",38,3,32,2,7,4,2
"192.168.10.16->23.199.172.242","0.0160879","2017-07-03 13:32:10.856","2017-07-03 13:32:11.822",1,1,"0.0007581710815429688","0.00006318092346191406","0.0471268",12,3,11,1,3,0,1
"192.168.10.16->23.199.206.254","0.08630302","2017-07-03 13:32:09.717","2017-07-03 13:32:14.896",1,1,"0.000331878662109375","0.00002765655517578125","0.003845505",12,3,8,1,3,3,1
"192.168.10.16->23.2.12.111","1.93611958","2017-07-03 13:32:10.807","2017-07-03 13:34:06.974",1,1,"0.00070953369140625","0.00003084929093070652","0.000366472040",23,3,21,1,4,1,1
"192.168.10.16->23.20.226.199","3.08504115","2017-07-03 12:18:17.066","2017-07-03 12:21:22.168",11,1,"0.008664131164550781","0.00006876294575040303","0.00280843293",126,3,92,11,34,23,11
"192.168.10.16->23.202.233.94","2.03101913","2017-07-03 14:30:04.486","2017-07-03 14:32:06.347",2,1,"0.0018568038940429688","0.000047610356257512016","0.000914222749",39,3,34,2,9,3,2
"192.168.10.16->23.203.131.219","6.91187080","2017-07-03 12:24:47.500","2017-07-03 12:31:42.212",3,1,"0.0028247833251953125","0.000052310802318431716","0.000408685782",54,3,46,3,11,5,3
"192.168.10.16->23.203.96.167","2.13312006","2017-07-03 12:15:57.402","2017-07-03 12:18:05.390",4,1,"0.00206756591796875","0.00003692081996372768","0.000969268422",56,2,52,4,5,0,4
"192.168.10.16->23.205.26.97","1.95469512","2017-07-03 12:51:40.027","2017-07-03 12:53:37.309",1,1,"0.0016498565673828125","0.00005689160577182112","0.000844048032",29,3,25,1,5,3,1
"192.168.10.16->23.207.26.158","1.99398732","2017-07-03 13:32:08.368","2017-07-03 13:34:08.007",2,1,"0.0013704299926757812","0.000017569615290715144","0.000687281198",78,3,73,2,8,3,2
"192.168.10.16->23.208.104.19","2.03821326","2017-07-03 12:06:45.365","2017-07-03 12:08:47.658",7,2,"0.024892807006835938","0.000018169932121778057","0.0122130532",1370,4,1362,5,62,1,7
"192.168.10.16->23.208.104.199","3.12348282","2017-07-03 12:51:38.789","2017-07-03 12:54:46.198",2,1,"0.0021123886108398438","0.000041419384526271445","0.000676292695",51,3,42,2,17,7,2
"192.168.10.16->23.208.153.242","1.93801889","2017-07-03 12:51:40.028","2017-07-03 12:53:36.309",1,1,"0.0009613037109375","0.000033148403825431036","0.000496023913",29,3,26,1,5,2,1
"192.168.10.16->23.208.157.175","1.92985415","2017-07-03 12:06:53.865","2017-07-03 12:08:49.656",2,1,"0.0010347366333007812","0.000030433430391199447","0.000536173489",34,3,29,2,7,3,2
"192.168.10.16->23.208.160.53","2.01187828","2017-07-03 13:47:32.739","2017-07-03 13:49:33.451",6,1,"0.03872489929199219","0.0000478085176444348","0.0192481323",810,3,797,6,80,7,6
"192.168.10.16->23.208.165.227","1.95412977","2017-07-03 14:30:04.088","2017-07-03 14:32:01.336",3,1,"0.0031251907348632812","0.000053882598876953125","0.00159927492",58,3,50,3,11,5,3
"192.168.10.16->23.208.165.24","18.04403301","2017-07-03 14:13:57.688","2017-07-03 14:32:00.330",3,1,"0.0012369155883789062","0.000022489374334161932","0.00006854984068",55,2,52,3,3,0,3
"192.168.10.16->23.208.217.175","69.24733822","2017-07-03 12:24:51.142","2017-07-03 13:34:05.982",2,1,"0.0037317276000976562","0.00006910606666847511","0.00005388983456",54,3,48,2,8,4,2
"192.168.10.16->23.208.218.2","5.66511017","2017-07-03 12:28:51.119","2017-07-03 12:34:31.026",8,1,"0.004100799560546875","0.000051908855196795885","0.000723869341",79,3,54,8,24,17,8
"192.168.10.16->23.208.218.66","3.03116520","2017-07-03 12:27:20.202","2017-07-03 12:30:22.071",4,1,"0.00237274169921875","0.000037662566654265875","0.000782782047",63,3,51,4,14,8,4
"192.168.10.16->23.208.31.162","1.95657118","2017-07-03 12:54:39.829","2017-07-03 12:56:37.223",2,1,"0.001285552978515625","0.00003383034153988487","0.000657043807",38,3,33,2,8,3,2
"192.168.10.16->23.208.34.106","0.09763387","2017-07-03 12:29:43.880","2017-07-03 12:29:49.738",1,1,"0.00034046173095703125","0.0000309510664506392","0.003487127",11,3,8,1,3,2,1
"192.168.10.16->23.208.77.30","1.93035359","2017-07-03 13:47:40.680","2017-07-03 13:49:36.501",4,1,"0.0032501220703125","0.00004643031529017857","0.00168369261",70,3,59,5,15,7,4
"192.168.10.16->23.21.128.187","1.1642159","2017-07-03 13:47:39.619","2017-07-03 13:48:49.472",9,1,"0.007925033569335938","0.00007406573429285923","0.0068071858",107,3,62,6,32,0,45
"192.168.10.16->23.21.240.237","4.00213912","2017-07-03 14:46:10.336","2017-07-03 14:50:10.464",2,1,"0.006804466247558594","0.00010309797344785748","0.00170020733",66,3,64,2,15,0,2
"192.168.10.16->23.21.55.226","1.0142944","2017-07-03 13:32:10.783","2017-07-03 13:33:11.641",2,1,"0.001018524169921875","0.00003637586321149554","0.0010041701",28,3,24,2,6,2,2
"192.168.10.16->23.21.71.82","1.0097825","2017-07-03 14:40:49.639","2017-07-03 14:41:50.226",2,1,"0.0010738372802734375","0.000038351331438337055","0.0010634343",28,3,24,2,6,2,2
"192.168.10.16->23.21.78.116","1.0158001","2017-07-03 12:32:28.262","2017-07-03 12:33:29.210",1,1,"0.000827789306640625","0.00005518595377604167","0.00081491358",15,3,14,1,3,0,1
"192.168.10.16->23.21.84.138","75.92838145","2017-07-03 12:29:58.257","2017-07-03 13:45:53.960",2,1,"0.0028753280639648438","0.00007012995277963033","0.00003786894978",41,3,39,2,8,0,2
"192.168.10.16->23.21.90.177","1.0377856","2017-07-03 14:03:02.122","2017-07-03 14:04:04.389",3,2,"0.0020723342895507812","0.00006684949321131552","0.0019968810",31,4,28,3,4,0,3
"192.168.10.16->23.210.202.42","1.95855840","2017-07-03 12:06:43.296","2017-07-03 12:08:40.810",1,1,"0.000560760498046875","0.000029513710423519735","0.000286312881",19,2,18,1,2,0,1
"192.168.10.16->23.211.130.82","1.93025852","2017-07-03 13:32:10.164","2017-07-03 13:34:05.980",2,1,"0.0011386871337890625","0.00003163019816080729","0.000589914317",36,3,31,2,7,3,2
"192.168.10.16->23.23.157.167","142.5781279","2017-07-03 12:24:43.879","2017-07-03 14:47:18.566",4,1,"0.0062580108642578125","0.00009778141975402832","0.00004389180133",64,3,56,4,16,4,4
"192.168.10.16->23.23.170.207","1.0100782","2017-07-03 12:27:59.180","2017-07-03 12:28:59.785",1,1,"0.0008258819580078125","0.000055058797200520834","0.00081764159",15,3,14,1,3,0,1
"192.168.10.16->23.23.207.243","0.04108540","2017-07-03 14:03:01.787","2017-07-03 14:03:04.252",1,1,"0.00039577484130859375","0.00007915496826171875","0.009632981",5,2,4,1,1,0,1
"192.168.10.16->23.23.225.186","1.0384724","2017-07-03 12:06:59.578","2017-07-03 12:08:01.886",2,1,"0.0016698837280273438","0.000049114227294921875","0.0016080194",34,3,32,2,6,0,2
"192.168.10.16->23.36.33.160","1.98077225","2017-07-03 12:24:43.261","2017-07-03 12:26:42.108",7,1,"0.009493827819824219","0.00007247196809026121","0.00479299315",131,3,110,7,29,14,7
"192.168.10.16->23.4.59.27","0.33204805","2017-07-03 12:54:40.853","2017-07-03 12:55:00.776",5,1,"0.00164794921875","0.00005885532924107143","0.0049629842",28,2,23,5,4,0,5
"192.168.10.16->23.50.75.27","161.4647991","2017-07-03 12:06:45.639","2017-07-03 14:48:13.527",105,1,"0.048877716064453125","0.00004090185444724111","0.0003027143769",1195,2,1090,105,119,0,105
"192.168.10.16->23.52.145.165","1.95738065","2017-07-03 12:51:41.870","2017-07-03 12:53:39.313",1,1,"0.0009021759033203125","0.00003759066263834635","0.000460909789",24,3,22,1,4,1,1
"192.168.10.16->23.52.155.27","0.93299893","2017-07-03 12:57:38.499","2017-07-03 12:58:34.479",2,1,"0.0004119873046875","0.000029427664620535715","0.00044157318",14,2,12,2,1,0,2
"192.168.10.16->23.61.187.27","144.5082353","2017-07-03 12:18:16.762","2017-07-03 14:42:47.256",97,1,"0.050113677978515625","0.000044784341357029154","0.0003467876961",1119,2,1022,97,122,0,97
"192.168.10.16->23.63.226.152","1.93813335","2017-07-03 14:02:59.216","2017-07-03 14:04:55.504",1,1,0,0,"0.00000000",29,1,28,1,0,0,1
"192.168.10.16->23.63.227.171","2.06351867","2017-07-03 14:02:59.709","2017-07-03 14:05:03.520",2,1,"0.0014219284057617188","0.00005687713623046875","0.000689079497",25,2,23,2,3,0,2
"192.168.10.16->23.92.189.243","5.51358976","2017-07-03 12:24:44.537","2017-07-03 12:30:15.352",3,1,"0.0020112991333007812","0.00005746568952287947","0.000364789406",35,3,30,3,9,2,3
"192.168.10.16->23.92.189.246","0.24280875","2017-07-03 12:24:45.015","2017-07-03 12:24:59.584",3,1,"0.0026235580444335938","0.00007950175892223011","0.010805039",33,3,30,3,9,0,3
"192.168.10.16->23.92.189.52","0.16875426","2017-07-03 12:29:45.259","2017-07-03 12:29:55.384",2,1,"0.00144195556640625","0.00006269372027853261","0.0085447060",23,3,19,2,6,2,2
"192.168.10.16->23.96.64.78","1.95201807","2017-07-03 12:06:59.564","2017-07-03 12:08:56.685",3,1,"0.00252532958984375","0.00003607613699776786","0.00129370196",70,3,67,3,12,0,3
"192.168.10.16->23.99.206.151","1.97880878","2017-07-03 13:32:16.269","2017-07-03 13:34:14.998",1,1,"0.0007143020629882812","0.0000310566114342731","0.000360975789",23,3,22,1,4,0,1
"192.168.10.16->23.99.229.108","1.93291068","2017-07-03 12:51:36.359","2017-07-03 12:53:32.333",1,1,"0.0007648468017578125","0.000033254208772078805","0.000395696919",23,3,22,1,4,0,1
"192.168.10.16->255.255.255.255","158.4578244","2017-07-03 12:04:48.162","2017-07-03 14:43:15.632",0,0,,,,126,1,,,,,
"192.168.10.16->31.13.66.5","3.07959330","2017-07-03 12:06:53.931","2017-07-03 12:09:58.707",2,1,"0.0015268325805664062","0.00003248579958651928","0.000495790331",47,3,38,2,16,7,2
"192.168.10.16->31.13.69.193","3.03365308","2017-07-03 12:45:39.178","2017-07-03 12:48:41.197",7,1,"0.015275955200195312","0.00012123773968408978","0.00503549838",126,3,113,7,42,6,7
"192.168.10.16->31.13.69.202","3.01545230","2017-07-03 12:59:50.916","2017-07-03 13:02:51.843",1,1,"0.0007028579711914062","0.000031948089599609375","0.000233085422",22,3,18,1,9,3,1
"192.168.10.16->31.13.69.203","6.02214739","2017-07-03 12:51:39.541","2017-07-03 12:57:40.870",3,1,"0.0024347305297851562","0.00002117156982421875","0.000404296071",115,3,112,2,24,1,3
"192.168.10.16->31.13.69.228","7.13925263","2017-07-03 12:51:40.513","2017-07-03 12:58:48.869",2,1,"0.027204513549804688","0.0001079544188484313","0.00381055482",252,3,247,2,69,3,2
"192.168.10.16->31.13.71.1","7.02551263","2017-07-03 12:54:37.301","2017-07-03 13:01:38.832",8,1,"0.0021066665649414062","0.000015490195330451516","0.000299859480",136,2,128,8,8,0,8
"192.168.10.16->31.13.71.14","3.03021019","2017-07-03 12:54:49.049","2017-07-03 12:57:50.861",6,1,"0.007022857666015625","0.000040361250954112785","0.00231761404",174,3,165,5,47,4,6
"192.168.10.16->31.13.71.2","3.01722092","2017-07-03 14:46:18.502","2017-07-03 14:49:19.535",1,1,"0.0009918212890625","0.00003814697265625","0.000328720142",26,3,22,1,10,3,1
