"tcp_stream","flow_id","flow_start","flow_finish","src_ip","src_port","dst_ip","dst_port",protocol,"total_duration","start_time","finish_time","total_packets","total_bytes",pps,bps,bpp,"total_http_errors","total_failures","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn","first_flag","last_flag"
2140,"192.168.10.9:64123->23.23.245.152:80","2017-07-03 12:52:26.216","2017-07-03 12:52:26.216","192.168.10.9",64123,"23.23.245.152",80,HTTP,"0.000000","1499086346.216807","1499086346.216807",1,380,0,0,380,0,0,1,0,1,0,0,,
2140,"23.23.245.152:80->192.168.10.9:64123","2017-07-03 12:52:26.269","2017-07-03 12:52:26.516","23.23.245.152",80,"192.168.10.9",64123,HTTP,"0.246548","1499086346.269788","1499086346.516336",2,996,"8.11201","4039.78",498,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2140,"85.111.71.114:80->192.168.10.12:53434","2017-07-03 12:46:10.883","2017-07-03 12:46:13.892","85.111.71.114",80,"192.168.10.12",53434,HTTP,"3.008804","1499085970.883646","1499085973.892450",7,1547,"2.326506","514.1578",221,0,0,7,0,7,0,0,,
2141,"192.168.10.12:53436->85.111.71.114:80","2017-07-03 12:46:10.736","2017-07-03 12:46:13.763","192.168.10.12",53436,"85.111.71.114",80,HTTP,"3.027161","1499085970.736661","1499085973.763822",7,3022,"2.312398","998.2951","431.7142857142857",0,0,7,0,7,0,0,,
2141,"85.111.71.114:80->192.168.10.12:53436","2017-07-03 12:46:10.886","2017-07-03 12:46:13.913","85.111.71.114",80,"192.168.10.12",53436,HTTP,"3.026529","1499085970.886652","1499085973.913181",7,1512,"2.312880","499.5822",216,0,0,7,0,7,0,0,,
2143,"192.168.10.12:53440->85.111.71.114:80","2017-07-03 12:46:11.130","2017-07-03 12:46:14.264","192.168.10.12",53440,"85.111.71.114",80,HTTP,"3.133531","1499085971.130551","1499085974.264082",8,3420,"2.553031","1091.421","427.5",0,0,8,0,8,0,0,,
2143,"192.168.10.9:64126->63.135.90.143:80","2017-07-03 12:52:26.296","2017-07-03 12:52:26.296","192.168.10.9",64126,"63.135.90.143",80,HTTP,"0.000000","1499086346.296382","1499086346.296382",1,295,0,0,295,0,0,1,0,1,0,0,,
2143,"63.135.90.143:80->192.168.10.9:64126","2017-07-03 12:52:26.334","2017-07-03 12:52:26.334","63.135.90.143",80,"192.168.10.9",64126,HTTP,"0.000000","1499086346.334004","1499086346.334004",1,487,0,0,487,0,0,1,0,1,0,0,,
2143,"85.111.71.114:80->192.168.10.12:53440","2017-07-03 12:46:11.273","2017-07-03 12:46:14.405","85.111.71.114",80,"192.168.10.12",53440,HTTP,"3.131896","1499085971.273593","1499085974.405489",8,1719,"2.554363","548.8688","214.875",0,0,8,0,8,0,0,,
2144,"104.88.107.204:80->192.168.10.15:49531","2017-07-03 12:27:19.725","2017-07-03 12:27:19.725","104.88.107.204",80,"192.168.10.15",49531,HTTP,"0.000000","1499084839.725720","1499084839.725720",1,1439,0,0,1439,0,0,1,0,1,0,0,,
2144,"192.168.10.12:39964->37.187.168.211:80","2017-07-03 12:46:11.139","2017-07-03 12:46:11.139","192.168.10.12",39964,"37.187.168.211",80,HTTP,"0.000000","1499085971.139315","1499085971.139315",1,463,0,0,463,0,0,1,0,1,0,0,,
2144,"192.168.10.15:49531->104.88.107.204:80","2017-07-03 12:27:19.699","2017-07-03 12:27:19.699","192.168.10.15",49531,"104.88.107.204",80,HTTP,"0.000000","1499084839.699591","1499084839.699591",1,219,0,0,219,0,0,1,0,1,0,0,,
2144,"37.187.168.211:80->192.168.10.12:39964","2017-07-03 12:46:11.247","2017-07-03 12:46:11.247","37.187.168.211",80,"192.168.10.12",39964,HTTP,"0.000000","1499085971.247631","1499085971.247631",1,287,0,0,287,0,0,1,0,1,0,0,,
2145,"192.168.10.12:39966->37.187.168.211:80","2017-07-03 12:46:11.163","2017-07-03 12:46:11.163","192.168.10.12",39966,"37.187.168.211",80,HTTP,"0.000000","1499085971.163271","1499085971.163271",1,465,0,0,465,0,0,1,0,1,0,0,,
2145,"192.168.10.9:64128->208.81.233.48:80","2017-07-03 12:52:26.330","2017-07-03 12:52:26.330","192.168.10.9",64128,"208.81.233.48",80,HTTP,"0.000000","1499086346.330780","1499086346.330780",1,548,0,0,548,0,0,1,0,1,0,0,,
2145,"208.81.233.48:80->192.168.10.9:64128","2017-07-03 12:52:26.371","2017-07-03 12:52:26.371","208.81.233.48",80,"192.168.10.9",64128,HTTP,"0.000000","1499086346.371807","1499086346.371807",1,663,0,0,663,0,0,1,0,1,0,0,,
2145,"37.187.168.211:80->192.168.10.12:39966","2017-07-03 12:46:11.271","2017-07-03 12:46:11.271","37.187.168.211",80,"192.168.10.12",39966,HTTP,"0.000000","1499085971.271241","1499085971.271241",1,287,0,0,287,0,0,1,0,1,0,0,,
2146,"104.80.89.49:80->192.168.10.12:57772","2017-07-03 12:46:11.238","2017-07-03 12:46:11.352","104.80.89.49",80,"192.168.10.12",57772,HTTP,"0.113502","1499085971.238589","1499085971.352091",2,1432,"17.6208","12616.5",716,0,0,2,0,2,0,0,,
2146,"192.168.10.12:57772->104.80.89.49:80","2017-07-03 12:46:11.160","2017-07-03 12:46:11.273","192.168.10.12",57772,"104.80.89.49",80,HTTP,"0.113525","1499085971.160232","1499085971.273757",2,951,"17.6173","8377.02","475.5",0,0,2,0,2,0,0,,
2148,"192.168.10.12:53450->85.111.71.114:80","2017-07-03 12:46:11.233","2017-07-03 12:46:11.233","192.168.10.12",53450,"85.111.71.114",80,HTTP,"0.000000","1499085971.233501","1499085971.233501",1,349,0,0,349,0,0,1,0,1,0,0,,
2148,"85.111.71.114:80->192.168.10.12:53450","2017-07-03 12:46:11.379","2017-07-03 12:46:11.379","85.111.71.114",80,"192.168.10.12",53450,HTTP,"0.000000","1499085971.379036","1499085971.379036",1,571,0,0,571,0,0,1,0,1,0,0,,
2149,"104.19.194.102:80->192.168.10.12:48240","2017-07-03 12:46:11.119","2017-07-03 12:46:11.119","104.19.194.102",80,"192.168.10.12",48240,HTTP,"0.000000","1499085971.119597","1499085971.119597",1,5,0,0,5,0,0,1,0,1,0,0,,
2149,"192.168.10.12:48240->104.19.194.102:80","2017-07-03 12:46:11.100","2017-07-03 12:46:11.100","192.168.10.12",48240,"104.19.194.102",80,HTTP,"0.000000","1499085971.100943","1499085971.100943",1,349,0,0,349,0,0,1,0,1,0,0,,
215,"192.168.10.14:49452->23.5.251.27:80","2017-07-03 12:03:32.858","2017-07-03 12:03:32.858","192.168.10.14",49452,"23.5.251.27",80,HTTP,"0.000000","1499083412.858507","1499083412.858507",1,236,0,0,236,0,0,1,0,1,0,0,,
2151,"37.187.168.211:80->192.168.10.12:39980","2017-07-03 12:46:11.579","2017-07-03 12:46:11.579","37.187.168.211",80,"192.168.10.12",39980,HTTP,"0.000000","1499085971.579795","1499085971.579795",1,1080,0,0,1080,0,0,1,0,1,0,0,,
2152,"192.168.10.12:39978->37.187.168.211:80","2017-07-03 12:46:11.403","2017-07-03 12:46:11.403","192.168.10.12",39978,"37.187.168.211",80,HTTP,"0.000000","1499085971.403904","1499085971.403904",1,467,0,0,467,0,0,1,0,1,0,0,,
2152,"192.168.10.9:64131->162.208.20.178:80","2017-07-03 12:52:33.440","2017-07-03 12:52:33.440","192.168.10.9",64131,"162.208.20.178",80,HTTP,"0.000000","1499086353.440676","1499086353.440676",1,391,0,0,391,0,0,1,0,1,0,0,,
2152,"37.187.168.211:80->192.168.10.12:39978","2017-07-03 12:46:11.511","2017-07-03 12:46:11.511","37.187.168.211",80,"192.168.10.12",39978,HTTP,"0.000000","1499085971.511889","1499085971.511889",1,287,0,0,287,0,0,1,0,1,0,0,,
2153,"192.168.10.9:64132->162.208.20.178:80","2017-07-03 12:52:33.443","2017-07-03 12:52:33.443","192.168.10.9",64132,"162.208.20.178",80,HTTP,"0.000000","1499086353.443784","1499086353.443784",1,391,0,0,391,0,0,1,0,1,0,0,,
2154,"172.217.9.226:80->192.168.10.12:52854","2017-07-03 12:46:11.269","2017-07-03 12:46:11.269","172.217.9.226",80,"192.168.10.12",52854,HTTP,"0.000000","1499085971.269285","1499085971.269285",1,116,0,0,116,0,0,1,0,1,0,0,,
2154,"192.168.10.12:52854->172.217.9.226:80","2017-07-03 12:46:11.231","2017-07-03 12:46:11.231","192.168.10.12",52854,"172.217.9.226",80,HTTP,"0.000000","1499085971.231953","1499085971.231953",1,368,0,0,368,0,0,1,0,1,0,0,,
2156,"192.168.10.12:50554->92.45.106.166:80","2017-07-03 12:46:11.451","2017-07-03 12:46:11.620","192.168.10.12",50554,"92.45.106.166",80,HTTP,"0.169173","1499085971.451021","1499085971.620194",2,751,"11.8222","4439.24","375.5",0,0,2,0,2,0,0,,
2156,"192.168.10.9:64135->23.23.245.152:80","2017-07-03 12:52:33.458","2017-07-03 12:52:33.458","192.168.10.9",64135,"23.23.245.152",80,HTTP,"0.000000","1499086353.458375","1499086353.458375",1,380,0,0,380,0,0,1,0,1,0,0,,
2156,"23.23.245.152:80->192.168.10.9:64135","2017-07-03 12:52:33.510","2017-07-03 12:52:33.756","23.23.245.152",80,"192.168.10.9",64135,HTTP,"0.246175","1499086353.510238","1499086353.756413",2,996,"8.12430","4045.90",498,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2156,"92.45.106.166:80->192.168.10.12:50554","2017-07-03 12:46:11.604","2017-07-03 12:46:11.939","92.45.106.166",80,"192.168.10.12",50554,HTTP,"0.334953","1499085971.604753","1499085971.939706",3,834,"8.95648","2489.90",278,0,0,3,0,3,0,0,,
2158,"192.168.10.12:39354->23.15.4.9:80","2017-07-03 12:46:11.597","2017-07-03 12:46:11.839","192.168.10.12",39354,"23.15.4.9",80,HTTP,"0.242409","1499085971.597184","1499085971.839593",4,2833,"16.5010","11686.9","708.25",0,0,4,0,4,0,0,,
2158,"23.15.4.9:80->192.168.10.12:39354","2017-07-03 12:46:11.612","2017-07-03 12:46:11.877","23.15.4.9",80,"192.168.10.12",39354,HTTP,"0.264269","1499085971.612959","1499085971.877228",4,1031,"15.1361","3901.33","257.75",0,0,4,0,4,0,0,,
2159,"192.168.10.12:39356->23.15.4.9:80","2017-07-03 12:46:11.597","2017-07-03 12:46:15.530","192.168.10.12",39356,"23.15.4.9",80,HTTP,"3.932938","1499085971.597238","1499085975.530176",5,3551,"1.271314","902.8874","710.2",0,0,5,0,5,0,0,,
2159,"192.168.10.9:64138->208.81.233.48:80","2017-07-03 12:52:33.577","2017-07-03 12:52:33.577","192.168.10.9",64138,"208.81.233.48",80,HTTP,"0.000000","1499086353.577586","1499086353.577586",1,548,0,0,548,0,0,1,0,1,0,0,,
2159,"208.81.233.48:80->192.168.10.9:64138","2017-07-03 12:52:33.618","2017-07-03 12:52:33.618","208.81.233.48",80,"192.168.10.9",64138,HTTP,"0.000000","1499086353.618595","1499086353.618595",1,663,0,0,663,0,0,1,0,1,0,0,,
2159,"23.15.4.9:80->192.168.10.12:39356","2017-07-03 12:46:11.612","2017-07-03 12:46:15.550","23.15.4.9",80,"192.168.10.12",39356,HTTP,"3.938037","1499085971.612955","1499085975.550992",5,1286,"1.269668","326.5586","257.2",0,0,5,0,5,0,0,,
2160,"192.168.10.12:39358->23.15.4.9:80","2017-07-03 12:46:11.718","2017-07-03 12:46:11.897","192.168.10.12",39358,"23.15.4.9",80,HTTP,"0.178220","1499085971.718814","1499085971.897034",4,2834,"22.4442","15901.7","708.5",0,0,4,0,4,0,0,,
2160,"192.168.10.9:64139->52.9.151.173:80","2017-07-03 12:52:33.631","2017-07-03 12:52:33.631","192.168.10.9",64139,"52.9.151.173",80,HTTP,"0.000000","1499086353.631871","1499086353.631871",1,294,0,0,294,0,0,1,0,1,0,0,,
2160,"23.15.4.9:80->192.168.10.12:39358","2017-07-03 12:46:11.734","2017-07-03 12:46:11.929","23.15.4.9",80,"192.168.10.12",39358,HTTP,"0.195246","1499085971.734494","1499085971.929740",4,1042,"20.4870","5336.86","260.5",0,0,4,0,4,0,0,,
2160,"52.9.151.173:80->192.168.10.9:64139","2017-07-03 12:52:33.720","2017-07-03 12:52:33.720","52.9.151.173",80,"192.168.10.9",64139,HTTP,"0.000000","1499086353.720797","1499086353.720797",1,189,0,0,189,0,0,1,0,1,0,0,,
2161,"192.168.10.12:39360->23.15.4.9:80","2017-07-03 12:46:11.780","2017-07-03 12:46:11.896","192.168.10.12",39360,"23.15.4.9",80,HTTP,"0.115595","1499085971.780583","1499085971.896178",3,2124,"25.9527","18374.5",708,0,0,3,0,3,0,0,,
2161,"192.168.10.9:62300->23.23.140.176:80","2017-07-03 12:31:11.035","2017-07-03 12:31:11.035","192.168.10.9",62300,"23.23.140.176",80,HTTP,"0.000000","1499085071.035722","1499085071.035722",1,520,0,0,520,0,0,1,0,1,0,0,,
2161,"23.15.4.9:80->192.168.10.12:39360","2017-07-03 12:46:11.798","2017-07-03 12:46:11.914","23.15.4.9",80,"192.168.10.12",39360,HTTP,"0.115786","1499085971.798760","1499085971.914546",3,768,"25.9099","6632.92",256,0,0,3,0,3,0,0,,
2161,"23.23.140.176:80->192.168.10.9:62300","2017-07-03 12:31:11.088","2017-07-03 12:31:11.088","23.23.140.176",80,"192.168.10.9",62300,HTTP,"0.000000","1499085071.088182","1499085071.088182",1,213,0,0,213,0,0,1,0,1,0,0,,
2162,"192.168.10.12:39362->23.15.4.9:80","2017-07-03 12:46:11.799","2017-07-03 12:46:15.531","192.168.10.12",39362,"23.15.4.9",80,HTTP,"3.731968","1499085971.799248","1499085975.531216",2,1437,"0.5359103","385.0515","718.5",0,0,2,0,2,0,0,,
2162,"23.15.4.9:80->192.168.10.12:39362","2017-07-03 12:46:11.861","2017-07-03 12:46:15.549","23.15.4.9",80,"192.168.10.12",39362,HTTP,"3.688118","1499085971.861156","1499085975.549274",2,521,"0.5422820","141.2645","260.5",0,0,2,0,2,0,0,,
2163,"192.168.10.12:39364->23.15.4.9:80","2017-07-03 12:46:11.839","2017-07-03 12:46:11.839","192.168.10.12",39364,"23.15.4.9",80,HTTP,"0.000000","1499085971.839388","1499085971.839388",1,709,0,0,709,0,0,1,0,1,0,0,,
2163,"23.15.4.9:80->192.168.10.12:39364","2017-07-03 12:46:11.883","2017-07-03 12:46:11.883","23.15.4.9",80,"192.168.10.12",39364,HTTP,"0.000000","1499085971.883769","1499085971.883769",1,265,0,0,265,0,0,1,0,1,0,0,,
2163,"68.67.178.132:80->192.168.10.9:64142","2017-07-03 12:52:36.107","2017-07-03 12:52:36.582","68.67.178.132",80,"192.168.10.9",64142,HTTP,"0.475154","1499086356.107610","1499086356.582764",4,3624,"8.41832","7627.00",906,0,0,4,0,4,0,0,,
2164,"68.67.178.230:80->192.168.10.9:64143","2017-07-03 12:52:36.269","2017-07-03 12:52:36.408","68.67.178.230",80,"192.168.10.9",64143,HTTP,"0.138874","1499086356.269852","1499086356.408726",2,1811,"14.4015","13040.6","905.5",0,0,2,0,2,0,0,,
2166,"172.217.10.132:80->192.168.10.12:57062","2017-07-03 12:46:12.554","2017-07-03 12:46:12.554","172.217.10.132",80,"192.168.10.12",57062,HTTP,"0.000000","1499085972.554671","1499085972.554671",1,250,0,0,250,0,0,1,0,1,0,0,,
2166,"192.168.10.12:57062->172.217.10.132:80","2017-07-03 12:46:12.498","2017-07-03 12:46:12.498","192.168.10.12",57062,"172.217.10.132",80,HTTP,"0.000000","1499085972.498463","1499085972.498463",1,536,0,0,536,0,0,1,0,1,0,0,,
2169,"172.217.9.226:80->192.168.10.12:52882","2017-07-03 12:46:12.548","2017-07-03 12:46:12.548","172.217.9.226",80,"192.168.10.12",52882,HTTP,"0.000000","1499085972.548519","1499085972.548519",1,145,0,0,145,0,0,1,0,1,0,0,,
2169,"192.168.10.12:52882->172.217.9.226:80","2017-07-03 12:46:12.511","2017-07-03 12:46:12.511","192.168.10.12",52882,"172.217.9.226",80,HTTP,"0.000000","1499085972.511247","1499085972.511247",1,359,0,0,359,0,0,1,0,1,0,0,,
2169,"192.168.10.9:64145->34.202.69.17:80","2017-07-03 12:52:40.932","2017-07-03 12:52:40.932","192.168.10.9",64145,"34.202.69.17",80,HTTP,"0.000000","1499086360.932481","1499086360.932481",1,331,0,0,331,0,0,1,0,1,0,0,,
2169,"34.202.69.17:80->192.168.10.9:64145","2017-07-03 12:52:40.987","2017-07-03 12:52:40.987","34.202.69.17",80,"192.168.10.9",64145,HTTP,"0.000000","1499086360.987222","1499086360.987222",1,271,0,0,271,0,0,1,0,1,0,0,,
2170,"192.168.10.9:64146->162.208.20.178:80","2017-07-03 12:52:40.973","2017-07-03 12:52:40.973","192.168.10.9",64146,"162.208.20.178",80,HTTP,"0.000000","1499086360.973283","1499086360.973283",1,391,0,0,391,0,0,1,0,1,0,0,,
2171,"192.168.10.9:64147->162.208.20.178:80","2017-07-03 12:52:40.975","2017-07-03 12:52:40.975","192.168.10.9",64147,"162.208.20.178",80,HTTP,"0.000000","1499086360.975527","1499086360.975527",1,391,0,0,391,0,0,1,0,1,0,0,,
2172,"192.168.10.25:57449->52.86.87.65:80","2017-07-03 14:12:17.936","2017-07-03 14:12:17.936","192.168.10.25",57449,"52.86.87.65",80,HTTP,"0.000000","1499091137.936361","1499091137.936361",1,304,0,0,304,0,0,1,0,1,0,0,,
2173,"172.217.9.226:80->192.168.10.12:52890","2017-07-03 12:46:12.578","2017-07-03 12:46:12.578","172.217.9.226",80,"192.168.10.12",52890,HTTP,"0.000000","1499085972.578313","1499085972.578313",1,492,0,0,492,0,0,1,0,1,0,0,,
2173,"192.168.10.12:52890->172.217.9.226:80","2017-07-03 12:46:12.526","2017-07-03 12:46:12.526","192.168.10.12",52890,"172.217.9.226",80,HTTP,"0.000000","1499085972.526303","1499085972.526303",1,532,0,0,532,0,0,1,0,1,0,0,,
2174,"192.168.10.9:64150->23.23.245.152:80","2017-07-03 12:52:41.005","2017-07-03 12:52:41.005","192.168.10.9",64150,"23.23.245.152",80,HTTP,"0.000000","1499086361.005434","1499086361.005434",1,380,0,0,380,0,0,1,0,1,0,0,,
2174,"23.23.245.152:80->192.168.10.9:64150","2017-07-03 12:52:41.058","2017-07-03 12:52:41.304","23.23.245.152",80,"192.168.10.9",64150,HTTP,"0.245818","1499086361.058328","1499086361.304146",2,996,"8.13610","4051.78",498,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2177,"192.168.10.9:64153->34.198.48.183:80","2017-07-03 12:52:41.101","2017-07-03 12:52:41.101","192.168.10.9",64153,"34.198.48.183",80,HTTP,"0.000000","1499086361.101804","1499086361.101804",1,467,0,0,467,0,0,1,0,1,0,0,PersonID,PersonID
2177,"34.198.48.183:80->192.168.10.9:64153","2017-07-03 12:52:41.160","2017-07-03 12:52:41.160","34.198.48.183",80,"192.168.10.9",64153,HTTP,"0.000000","1499086361.160256","1499086361.160256",1,1366,0,0,1366,0,0,1,0,1,0,0,,
2179,"192.168.10.9:64155->208.81.233.48:80","2017-07-03 12:52:41.128","2017-07-03 12:52:41.128","192.168.10.9",64155,"208.81.233.48",80,HTTP,"0.000000","1499086361.128433","1499086361.128433",1,548,0,0,548,0,0,1,0,1,0,0,,
2179,"208.81.233.48:80->192.168.10.9:64155","2017-07-03 12:52:41.169","2017-07-03 12:52:41.169","208.81.233.48",80,"192.168.10.9",64155,HTTP,"0.000000","1499086361.169409","1499086361.169409",1,663,0,0,663,0,0,1,0,1,0,0,,
218,"192.168.10.14:49455->23.15.4.16:80","2017-07-03 12:03:37.062","2017-07-03 12:03:37.160","192.168.10.14",49455,"23.15.4.16",80,HTTP,"0.098437","1499083417.062533","1499083417.160970",6,1494,"60.953",15177,249,0,0,6,0,6,0,0,,
218,"23.15.4.16:80->192.168.10.14:49455","2017-07-03 12:03:37.078","2017-07-03 12:03:37.177","23.15.4.16",80,"192.168.10.14",49455,HTTP,"0.098403","1499083417.078873","1499083417.177276",6,13452,"60.974",136703,2242,0,0,6,0,6,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2181,"146.88.138.32:80->192.168.10.12:38716","2017-07-03 12:46:14.442","2017-07-03 12:46:15.609","146.88.138.32",80,"192.168.10.12",38716,HTTP,"1.166372","1499085974.442637","1499085975.609009",2,504,"1.714719","432.1091",252,0,0,2,0,2,0,0,,
2181,"192.168.10.12:38716->146.88.138.32:80","2017-07-03 12:46:14.422","2017-07-03 12:46:15.589","192.168.10.12",38716,"146.88.138.32",80,HTTP,"1.166494","1499085974.422662","1499085975.589156",2,1034,"1.714540","886.4170",517,0,0,2,0,2,0,0,,
2182,"146.88.138.32:80->192.168.10.12:38718","2017-07-03 12:46:14.749","2017-07-03 12:46:14.749","146.88.138.32",80,"192.168.10.12",38718,HTTP,"0.000000","1499085974.749662","1499085974.749662",1,265,0,0,265,0,0,1,0,1,0,0,,
2182,"192.168.10.12:38718->146.88.138.32:80","2017-07-03 12:46:14.729","2017-07-03 12:46:14.729","192.168.10.12",38718,"146.88.138.32",80,HTTP,"0.000000","1499085974.729262","1499085974.729262",1,538,0,0,538,0,0,1,0,1,0,0,,
2182,"192.168.10.25:57458->52.86.87.65:80","2017-07-03 14:12:19.206","2017-07-03 14:12:19.206","192.168.10.25",57458,"52.86.87.65",80,HTTP,"0.000000","1499091139.206507","1499091139.206507",1,463,0,0,463,0,0,1,0,1,0,0,,
2184,"192.168.10.9:63128->198.51.152.183:80","2017-07-03 12:46:14.721","2017-07-03 12:46:17.409","192.168.10.9",63128,"198.51.152.183",80,HTTP,"2.687737","1499085974.721407","1499085977.409144",2,1104,"0.7441204","410.7545",552,0,0,2,0,2,0,0,,
2184,"198.51.152.183:80->192.168.10.9:63128","2017-07-03 12:46:14.746","2017-07-03 12:46:17.437","198.51.152.183",80,"192.168.10.9",63128,HTTP,"2.690962","1499085974.746429","1499085977.437391",2,1228,"0.7432286","456.3424",614,0,0,2,0,2,0,0,,
2185,"192.168.10.9:64158->34.202.69.17:80","2017-07-03 12:52:48.252","2017-07-03 12:52:48.252","192.168.10.9",64158,"34.202.69.17",80,HTTP,"0.000000","1499086368.252857","1499086368.252857",1,331,0,0,331,0,0,1,0,1,0,0,,
2185,"34.202.69.17:80->192.168.10.9:64158","2017-07-03 12:52:48.306","2017-07-03 12:52:48.555","34.202.69.17",80,"192.168.10.9",64158,HTTP,"0.248794","1499086368.306517","1499086368.555311",2,542,"8.03878","2178.51",271,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2186,"104.88.103.56:80->192.168.10.25:57461","2017-07-03 14:12:19.794","2017-07-03 14:12:19.794","104.88.103.56",80,"192.168.10.25",57461,HTTP,"0.000000","1499091139.794869","1499091139.794869",1,213,0,0,213,0,0,1,0,1,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2186,"192.168.10.25:57461->104.88.103.56:80","2017-07-03 14:12:19.770","2017-07-03 14:12:19.770","192.168.10.25",57461,"104.88.103.56",80,HTTP,"0.000000","1499091139.770180","1499091139.770180",1,314,0,0,314,0,0,1,0,1,0,0,,
2186,"192.168.10.9:63130->34.202.69.17:80","2017-07-03 12:46:14.886","2017-07-03 12:46:17.428","192.168.10.9",63130,"34.202.69.17",80,HTTP,"2.542231","1499085974.886493","1499085977.428724",2,662,"0.7867105","260.4012",331,0,0,2,0,2,0,0,,
2186,"192.168.10.9:64159->162.208.22.34:80","2017-07-03 12:52:48.282","2017-07-03 12:52:48.282","192.168.10.9",64159,"162.208.22.34",80,HTTP,"0.000000","1499086368.282446","1499086368.282446",1,391,0,0,391,0,0,1,0,1,0,0,,
2186,"34.202.69.17:80->192.168.10.9:63130","2017-07-03 12:46:14.940","2017-07-03 12:46:17.482","34.202.69.17",80,"192.168.10.9",63130,HTTP,"2.542641","1499085974.940328","1499085977.482969",2,542,"0.7865837","213.1642",271,0,0,2,0,2,0,0,,
2187,"192.168.10.9:63131->198.51.152.183:80","2017-07-03 12:46:16.145","2017-07-03 12:46:16.145","192.168.10.9",63131,"198.51.152.183",80,HTTP,"0.000000","1499085976.145623","1499085976.145623",1,562,0,0,562,0,0,1,0,1,0,0,,
2187,"192.168.10.9:64160->162.208.22.34:80","2017-07-03 12:52:48.280","2017-07-03 12:52:48.280","192.168.10.9",64160,"162.208.22.34",80,HTTP,"0.000000","1499086368.280127","1499086368.280127",1,391,0,0,391,0,0,1,0,1,0,0,,
2187,"198.51.152.183:80->192.168.10.9:63131","2017-07-03 12:46:16.170","2017-07-03 12:46:16.393","198.51.152.183",80,"192.168.10.9",63131,HTTP,"0.222949","1499085976.170757","1499085976.393706",2,1228,"8.97066","5507.99",614,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2189,"192.168.10.12:59642->92.45.106.142:80","2017-07-03 12:46:14.905","2017-07-03 12:46:16.623","192.168.10.12",59642,"92.45.106.142",80,HTTP,"1.718093","1499085974.905840","1499085976.623933",6,4942,"3.492244","2876.445","823.6666666666666",0,0,6,0,6,0,0,,
2189,"92.45.106.142:80->192.168.10.12:59642","2017-07-03 12:46:15.055","2017-07-03 12:46:16.773","92.45.106.142",80,"192.168.10.12",59642,HTTP,"1.718284","1499085975.055285","1499085976.773569",6,2968,"3.491856","1727.305","494.6666666666667",0,0,6,0,6,0,0,,
2190,"192.168.10.9:64163->23.23.245.152:80","2017-07-03 12:52:48.320","2017-07-03 12:52:48.320","192.168.10.9",64163,"23.23.245.152",80,HTTP,"0.000000","1499086368.320011","1499086368.320011",1,380,0,0,380,0,0,1,0,1,0,0,,
2190,"23.23.245.152:80->192.168.10.9:64163","2017-07-03 12:52:48.371","2017-07-03 12:52:48.616","23.23.245.152",80,"192.168.10.9",64163,HTTP,"0.244429","1499086368.371777","1499086368.616206",2,996,"8.18234","4074.81",498,0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
2191,"192.168.10.12:56442->23.194.141.52:80","2017-07-03 12:46:14.812","2017-07-03 12:46:14.812","192.168.10.12",56442,"23.194.141.52",80,HTTP,"0.000000","1499085974.812299","1499085974.812299",1,402,0,0,402,0,0,1,0,1,0,0,,
2191,"192.168.10.25:57466->68.67.178.173:80","2017-07-03 14:12:21.024","2017-07-03 14:12:21.825","192.168.10.25",57466,"68.67.178.173",80,HTTP,"0.800959","1499091141.024201","1499091141.825160",3,1033,"3.74551","1289.70","344.3333333333333",0,0,3,0,3,0,0,,
2191,"23.194.141.52:80->192.168.10.12:56442","2017-07-03 12:46:14.836","2017-07-03 12:46:14.836","23.194.141.52",80,"192.168.10.12",56442,HTTP,"0.000000","1499085974.836014","1499085974.836014",1,278,0,0,278,0,0,1,0,1,0,0,,
2191,"68.67.178.173:80->192.168.10.25:57466","2017-07-03 14:12:21.794","2017-07-03 14:12:21.861","68.67.178.173",80,"192.168.10.25",57466,HTTP,"0.067354","1499091141.794221","1499091141.861575",2,1814,"29.694",26932,907,0,0,2,0,2,0,0,,
2192,"192.168.10.12:59648->92.45.106.142:80","2017-07-03 12:46:16.616","2017-07-03 12:46:16.616","192.168.10.12",59648,"92.45.106.142",80,HTTP,"0.000000","1499085976.616499","1499085976.616499",1,799,0,0,799,0,0,1,0,1,0,0,,
2192,"192.168.10.25:57467->38.65.20.26:80","2017-07-03 14:12:21.027","2017-07-03 14:12:21.027","192.168.10.25",57467,"38.65.20.26",80,HTTP,"0.000000","1499091141.027494","1499091141.027494",1,300,0,0,300,0,0,1,0,1,0,0,,
2192,"92.45.106.142:80->192.168.10.12:59648","2017-07-03 12:46:16.767","2017-07-03 12:46:16.767","92.45.106.142",80,"192.168.10.12",59648,HTTP,"0.000000","1499085976.767232","1499085976.767232",1,501,0,0,501,0,0,1,0,1,0,0,,
